"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
87050,2020/4/30,64,難波店　追加,式　,1,120000,120000,
87050,2020/4/30,65,値引き,式　,1,596000,596000,
87051,2020/4/30,1,パチンコ123各店舗　喫煙ブース設置工事,　　,      ,         ,          ,
87051,2020/4/30,2,【消火設備工事】,　　,      ,         ,          ,
87051,2020/4/30,3,#NAME?,式　,1,500000,500000,
87051,2020/4/30,4,門真店,式　,1,740000,740000,
87051,2020/4/30,5,東大阪店,式　,1,1180000,1180000,
87051,2020/4/30,6,弁天町店,式　,1,950000,950000,
87051,2020/4/30,7,長吉店,式　,1,1300000,1300000,
87051,2020/4/30,8,橿原店,式　,1,1280000,1280000,
87051,2020/4/30,9,江坂店,式　,1,1120000,1120000,
87051,2020/4/30,10,河内長野店,式　,1,1200000,1200000,
87051,2020/4/30,11,羽曳野店,式　,1,1400000,1400000,
87051,2020/4/30,12,春木ラパーク店,式　,1,1120000,1120000,
87051,2020/4/30,13,ファースト八尾店,式　,1,1300000,1300000,
87051,2020/4/30,14,摂津店,式　,1,1200000,1200000,
87051,2020/4/30,15,ＣＩＴＹ！ＷＡＫＡＹＡＭＡ店,式　,1,55000,55000,
87051,2020/4/30,16,スロット梶取店,式　,1,50000,50000,
87051,2020/4/30,17,塩屋店,式　,1,55000,55000,
87051,2020/4/30,18,和歌山インター店,式　,1,205000,205000,
87051,2020/4/30,19,#NAME?,式　,1,265000,265000,
87051,2020/4/30,20,田辺店,式　,1,950000,950000,
87051,2020/4/30,21,浜野店,式　,1,840000,840000,
87051,2020/4/30,22,藤田店,式　,1,1068000,1068000,
87051,2020/4/30,23,#NAME?,式　,1,1000000,1000000,
87051,2020/4/30,24,新市街店,式　,1,980000,980000,
87051,2020/4/30,25,座間店,式　,1,500000,500000,
87051,2020/4/30,26,神戸店,式　,1,1180000,1180000,
87051,2020/4/30,27,岩岡店,式　,1,1500000,1500000,
87051,2020/4/30,28,博多店,式　,1,270000,270000,
87051,2020/4/30,29,阪南店,式　,1,65000,65000,
87051,2020/4/30,30,川西店,式　,1,1077000,1077000,
87062,2020/4/30,1,123大林店,　　,      ,         ,          ,
87062,2020/4/30,2,消防設備保守点検後不備改修工事,式　,1,40000,40000,4月30日
87064,2020/4/30,1,消防設備保守点検,　　,      ,         ,          ,
87064,2020/4/30,2,北野田ビル（機器点検）,式　,1,150000,150000,3月27日
87064,2020/4/30,3,123藤田店（総合点検）,式　,1,120000,120000,4月6日
87064,2020/4/30,4,〃　（防火対象物点検）,式　,1,40000,40000,〃
87064,2020/4/30,5,123玉出店（総合点検）,式　,1,50000,50000,4月7日
87064,2020/4/30,6,〃　（防火対象物点検）,式　,1,30000,30000,〃
87064,2020/4/30,7,カメリア貝塚営業所（総合点検）,式　,1,60000,60000,4月7日
87064,2020/4/30,8,ゲットゲット青江店（総合点検）,式　,1,55000,55000,4月7日
87064,2020/4/30,9,123浜野店（総合点検）,式　,1,140000,140000,4月8日
87064,2020/4/30,10,〃　（防火対象物点検）,式　,1,40000,40000,〃
87064,2020/4/30,11,123+Ｎはりまや橋店（総合点検）,式　,1,225000,225000,4/8・9
87064,2020/4/30,12,〃　（防火対象物点検）,式　,1,40000,40000,〃
87064,2020/4/30,13,123＋Ｎ岡山本店（総合点検）,式　,1,120000,120000,4月9日
87064,2020/4/30,14,〃　（防火対象物点検）,式　,1,40000,40000,〃
87064,2020/4/30,15,岡山テナント（機器点検）,式　,1,15000,15000,4月9日
87064,2020/4/30,16,123門真店、立体駐車場（総合点検）,式　,1,120000,120000,4月9日
87064,2020/4/30,17,〃　（防火対象物点検）,式　,1,40000,40000,〃
87064,2020/4/30,18,123ライト八万店（機器点検）,式　,1,30000,30000,4月10日
87064,2020/4/30,19,123論田店（総合点検）,式　,1,60000,60000,4月14日
87064,2020/4/30,20,〃　（防火対象物点検）,式　,1,25000,25000,〃
87064,2020/4/30,21,123塩屋店（機器点検）,式　,1,100000,100000,4月15日
87064,2020/4/30,22,123田宮店・立体駐車場（総合点検）,式　,1,90000,90000,4月15日
87064,2020/4/30,23,〃　（防火対象物点検）,式　,1,25000,25000,〃
87064,2020/4/30,24,123泉佐野店、立体駐車場（総合点検）,式　,1,50000,50000,4月15日
87064,2020/4/30,25,〃　（防火対象物点検）,式　,1,30000,30000,〃
87064,2020/4/30,26,123阿南店（総合点検）,式　,1,60000,60000,4月16日
87064,2020/4/30,27,〃　（防火対象物点検）,式　,1,25000,25000,〃
87064,2020/4/30,28,スロット123八尾店（機器点検）,式　,1,65000,65000,4月23日
87066,2020/4/30,1,ラッキー１ＢＡＮ明石店,　　,      ,         ,          ,
87066,2020/4/30,2,炎感知器取付工事,式　,1,189000,189000,
87067,2020/4/30,1,ラッキー１ＢＡＮ宝塚店・本店,　　,      ,         ,          ,
87067,2020/4/30,2,炎感知器納品,式　,1,225000,225000,
87039,2020/4/30,1,西中順子様　洗面室改修,式　,1,56730,56730,3月31日
87058,2020/4/30,1,ローソン　陸上自衛隊福知山駐屯地,　　,      ,         ,          ,
87058,2020/4/30,2,電気材料費,式　,1,1600000,1600000,
87058,2020/4/30,3,電気工事費,式　,1,1500000,1500000,
87058,2020/4/30,4,火災報知設備工事,式　,1,200000,200000,
87058,2020/4/30,5,レントゲン,式　,1,240000,240000,
87058,2020/4/30,6,コア空け,箇所,24,4500,108000,
87058,2020/4/30,7,足場経費,式　,1,100000,100000,
87058,2020/4/30,8,交通費,式　,1,200000,200000,
87058,2020/4/30,9,諸経費,式　,1,200000,200000,
87059,2020/4/30,1,ローソン　陸上自衛隊福知山駐屯地,　　,      ,         ,          ,
87059,2020/4/30,2,12m　スカイマスター,日　,2,15000,30000,4/14・15
87059,2020/4/30,3,補償料,日　,2,900,1800,
87059,2020/4/30,4,燃料費,式　,1,3680,3680,
87059,2020/4/30,5,基本管理料,式　,1,1000,1000,
87152,2020/4/30,1,消防設備保守点検（総合点検）,式　,1,20000,20000,4月30日
87129,2020/4/29,1,見積番号：320,　　,      ,         ,          ,
87129,2020/4/29,2,三菱電機㈱冷熱システム製作所,　　,      ,         ,          ,
87129,2020/4/29,3,廃棄物ヤード消火器取付,式　,1,23000,23000,4月29日
87071,2020/4/29,1,【スプリンクラー設備】,　　,      ,         ,          ,
87071,2020/4/29,2,シーリングプレート取付,箇所,5,1350,6750,
87071,2020/4/29,3,逆止弁,台　,1,17100,17100,
87071,2020/4/29,4,モーターサイレン,台　,1,16200,16200,
87071,2020/4/29,5,流水検地装置,台　,2,108000,216000,
87071,2020/4/29,6,ボールタップ13A,個　,1,4050,4050,
87071,2020/4/29,7,工事費,式　,1,180000,180000,
87071,2020/4/29,8,試験調整費,式　,1,27000,27000,
87071,2020/4/29,9,消耗品雑材費,式　,1,18000,18000,
87071,2020/4/29,10,　,　　,      ,         ,          ,
87071,2020/4/29,11,【自動火災報知設備】,　　,      ,         ,          ,
87071,2020/4/29,12,差動式スポット型感知器2種,個　,3,1778,5334,
87071,2020/4/29,13,P型1級発信機,台　,3,7020,21060,
87071,2020/4/29,14,光電式スポット型感知器2種,個　,1,16200,16200,
87071,2020/4/29,15,差動式スポット型感知器2種,個　,3,1778,5334,
87071,2020/4/29,16,差動式スポット型感知器2種,個　,1,1778,1778,
87071,2020/4/29,17,定温式スポット型感知器特種,個　,6,1620,9720,
87071,2020/4/29,18,定温式スポット型感知器1種防水,個　,2,1350,2700,
87071,2020/4/29,19,定温式スポット型感知器1種防水,個　,1,1350,1350,
87071,2020/4/29,20,AE0.9-4C,ｍ　,50,41,2050,
87071,2020/4/29,21,HP0.9-X5Pr,ｍ　,40,135,5400,
87071,2020/4/29,22,配管16パイプ,本　,5,585,2925,
87071,2020/4/29,23,同上付属品,式　,1,13500,13500,
87071,2020/4/29,24,工事費,式　,1,180000,180000,
87071,2020/4/29,25,試験調整費,式　,1,18000,18000,
87071,2020/4/29,26,消耗品雑材費,式　,1,9000,9000,
87085,2020/4/28,1,納品,　　,      ,         ,          ,
87085,2020/4/28,2,手動起動装置アクリル板（63ｘ36）,枚　,1,1000,1000,4月28日
87105,2020/4/28,1,ダイヤモンドプラザ　電球交換,　　,      ,         ,          ,
87105,2020/4/28,2,44308,　　,      ,         ,          ,
87105,2020/4/28,3,２階　階段　シリカ球,個　,1,350,350,
87105,2020/4/28,4,４階　廊下　表示灯球,個　,1,150,150,
87105,2020/4/28,5,６階　廊下　誘導灯ＦＬ２０ＳＳ,本　,1,340,340,
87105,2020/4/28,6,取替費,式　,1,3000,3000,
87105,2020/4/28,7,44314,　　,      ,         ,          ,
87105,2020/4/28,8,１階　廊下　ハロゲン球,個　,2,1600,3200,
87105,2020/4/28,9,６階　廊下　ハロゲン球,個　,2,1600,3200,
87105,2020/4/28,10,取替費,式　,1,4000,4000,
87107,2020/4/28,1,エクロールプラザ　電球交換,　　,      ,         ,          ,
87107,2020/4/28,2,44308,　　,      ,         ,          ,
87107,2020/4/28,3,１階　階段　ＦＬ２０ＳＳ,本　,1,340,340,
87107,2020/4/28,4,〃　ボール球,個　,1,350,350,
87107,2020/4/28,5,４階　ＥＶ前　クリプトン球,個　,1,450,450,
87107,2020/4/28,6,６階　ＥＶ前　クリプトン球,個　,1,450,450,
87107,2020/4/28,7,取替費,式　,1,4000,4000,
87107,2020/4/28,8,44314,　　,      ,         ,          ,
87107,2020/4/28,9,２階　階段前　ＦＨＴ４２ＥＸ－Ｌ,本　,1,2000,2000,
87107,2020/4/28,10,取替費,式　,1,1000,1000,
87091,2020/4/27,1,菜々飯　消火器及び届出,式　,1,60000,60000,4月27日
87089,2020/4/27,1,奈良カントリークラブ,　　,      ,         ,          ,
87089,2020/4/27,2,感知器増設工事,式　,1,48000,48000,4月27日
87112,2020/4/25,1,消防設備保守点検,　　,      ,         ,          ,
87112,2020/4/25,2,グリーンフル田尻,式　,1,6000,6000,4月25日
87045,2020/4/25,1,納品,　　,      ,         ,          ,
87045,2020/4/25,2,消火器設置台 ビクタースタンド,台　,13,365,4745,3月14日
87045,2020/4/25,3,SB-X127,台　,1,4200,4200,
87045,2020/4/25,4,SB-B200,台　,1,1800,1800,
87054,2020/4/25,1,現場応援費,式　,1,250000,250000,
87054,2020/4/25,2,図面作成費,式　,1,250000,250000,
87068,2020/4/25,1,阪和記念病院,　　,      ,         ,          ,
87068,2020/4/25,2,スプリンクラーヘッド撤去,個　,2,         ,          ,
87068,2020/4/25,3,同上付属品,式　,1,3000,3000,
87068,2020/4/25,4,撤去費,式　,1,40000,40000,
87068,2020/4/25,5,水抜き作業費,式　,1,30000,30000,
87068,2020/4/25,6,消耗品雑材費,式　,1,5000,5000,
87068,2020/4/25,7,　,　　,      ,         ,          ,
87068,2020/4/25,8,光電式スポット型感知器2種（既設品）,個　,1,         ,          ,
87068,2020/4/25,9,差動式スポット型感知器2種（既設品）,個　,2,         ,          ,
87068,2020/4/25,10,非常用スピーカー,個　,1,4500,4500,
87068,2020/4/25,11,アッテネーター,個　,1,3500,3500,
87068,2020/4/25,12,工事費（撤去費含む）,式　,1,20000,20000,
87068,2020/4/25,13,試験調整費,式　,1,10000,10000,
87068,2020/4/25,14,消耗品雑材費,式　,1,1000,1000,
87068,2020/4/25,15,諸経費,式　,1,10000,10000,
87130,2020/4/24,1,三菱電機㈱,　　,      ,         ,          ,
87130,2020/4/24,2,消火器格納箱20型1本用（鉄）,台　,3,4000,12000,4月24日
87070,2020/4/24,1,三菱電機　廃棄物ヤード,　　,      ,         ,          ,4月24日
87070,2020/4/24,2,感知器用ガード,個　,4,1200,4800,
87070,2020/4/24,3,取替費,式　,1,10000,10000,
87084,2020/4/24,1,消防設備保守点検,　　,      ,         ,          ,
87084,2020/4/24,2,道の駅　みさき（機器点検）,式　,1,30000,30000,4月21日
87084,2020/4/24,3,クラーレホール（機器点検）,式　,1,20000,20000,4月24日
87093,2020/4/24,1,消防設備保守点検,　　,      ,         ,          ,
87093,2020/4/24,2,蒲鉾ビル（総合点検）,式　,1,45000,45000,4月24日
87037,2020/4/23,1,サンヴィラ中松江　102号室,　　,      ,         ,          ,4月23日
87037,2020/4/23,2,住警器(取付費込),台　,2,3000,6000,
87069,2020/4/23,1,御社　本社1階検査作業室,　　,      ,         ,          ,
87069,2020/4/23,2,エアコン修理,　　,      ,         ,          ,4月23日
87069,2020/4/23,3,技術料,式　,1,26300,26300,
87069,2020/4/23,4,出張費,式　,1,6000,6000,
87038,2020/4/22,1,アネーロＵ　201号室,　　,      ,         ,          ,
87038,2020/4/22,2,消火器４型,本　,1,4500,4500,
87038,2020/4/22,3,消火器処分費,式　,1,1000,1000,
87101,2020/4/22,1,消防設備保守点検,　　,      ,         ,          ,
87101,2020/4/22,2,よってって橋本隅田店（総合点検）,式　,1,30000,30000,4月22日
87150,2020/4/22,1,消防設備保守点検（総合点検）,式　,1,110000,110000,4月22日
87097,2020/4/21,1,山崎様邸,　　,      ,         ,          ,
87097,2020/4/21,2,電気工事,式　,1,20000,20000,4月21日
87013,2020/4/20,1,消防設備保守点検,　　,      ,         ,          ,
87013,2020/4/20,2,アネシス・ヒロ（総合点検）,式　,1,24640,24640,12月14日
87013,2020/4/20,3,四番丁ハイム（総合点検）,式　,1,23960,23960,3月6日
87013,2020/4/20,4,マリンハイツ（総合点検）,式　,1,22320,22320,3月14日
87013,2020/4/20,5,グリーンマンションⅠ・Ⅱ（総合点検）,式　,1,25400,25400,3月6日
87021,2020/4/20,1,ワールドプラザ南海　電球交換,　　,      ,         ,          ,
87021,2020/4/20,2,44306,　　,      ,         ,          ,
87021,2020/4/20,3,３階　廊下　ボール球,個　,2,350,700,
87021,2020/4/20,4,４階　廊下　ボール球,個　,3,350,1050,
87021,2020/4/20,5,取替費,式　,1,5000,5000,
87114,2020/4/20,1,ナカガワビル　消防設備保守点検,式　,1,40000,40000,4月20日
87028,2020/4/20,1,和歌山県立医科大学医薬看共同研究施設,　　,      ,         ,          ,
87028,2020/4/20,2,電気・消防設備工事,　　,      ,         ,          ,
87028,2020/4/20,3,契約金額\20465971の内出来高30％,式　,1,6139791,6139791,
87028,2020/4/20,4,90％査定のため,式　,1,613979,613979,
87032,2020/4/20,1,消防設備保守点検,　　,      ,         ,          ,
87032,2020/4/20,2,シャーメゾンオーキッド,式　,1,770,770,
87032,2020/4/20,3,メゾンクレール,式　,1,495,495,
87032,2020/4/20,4,フォーレスロ―カット,式　,1,1320,1320,
87032,2020/4/20,5,シャーメゾン府中,式　,1,495,495,
87032,2020/4/20,6,ヴィオス神前,式　,1,495,495,
87032,2020/4/20,7,ヴィオトープ,式　,1,770,770,
87032,2020/4/20,8,ジュリアード松江,式　,1,770,770,
87032,2020/4/20,9,シャーメゾンうの,式　,1,495,495,
87032,2020/4/20,10,シャーメゾン広川,式　,1,495,495,
87032,2020/4/20,11,メゾン・ルテシィアⅡ,式　,1,495,495,
87032,2020/4/20,12,シャーメゾン岩出,式　,1,704,704,
87032,2020/4/20,13,シャーメゾン黒江,式　,1,495,495,
87032,2020/4/20,14,シャーメゾン野田,式　,1,737,737,
87032,2020/4/20,15,フロントパディーⅡ,式　,1,737,737,
87032,2020/4/20,16,シャーメゾン名高,式　,1,2068,2068,
87032,2020/4/20,17,シャーメゾン尾崎,式　,1,1485,1485,
87032,2020/4/20,18,シャーメゾン有田,式　,1,825,825,
87032,2020/4/20,19,シャーメゾン中島,式　,1,770,770,
87032,2020/4/20,20,グリーンルーフ,式　,1,660,660,
87032,2020/4/20,21,グリーンルーフ,式　,1,660,660,
87032,2020/4/20,22,シャーメゾン砂山南,式　,1,5907,5907,
87032,2020/4/20,23,べレオＫ,式　,1,2068,2068,
87032,2020/4/20,24,べレオ太田,式　,1,2068,2068,
87032,2020/4/20,25,シャーメゾンｂｒｉｌｌｉａｎｔ,式　,1,770,770,
87032,2020/4/20,26,べレオ新通,式　,1,2068,2068,
87032,2020/4/20,27,アメニティ太田,式　,1,770,770,
87032,2020/4/20,28,べレオ堀止西,式　,1,2068,2068,
87032,2020/4/20,29,ヴィレッジ三年坂,式　,1,4136,4136,
87032,2020/4/20,30,ベレオ西浜ハーモニーガーデン,式　,1,3102,3102,
87032,2020/4/20,31,ディアス妙寺,式　,1,693,693,
87032,2020/4/20,32,グリーンルーフ妙寺,式　,1,990,990,
87032,2020/4/20,33,ベレオ園部,式　,1,3102,3102,
87032,2020/4/20,34,ガーデンハイツⅡ,式　,1,770,770,
87032,2020/4/20,35,コラール堀止,式　,1,770,770,
87032,2020/4/20,36,シャーメゾン葵,式　,1,495,495,
87032,2020/4/20,37,ベルデ堀口,式　,1,2068,2068,
87032,2020/4/20,38,シャーメゾンＷＩＬＬ,式　,1,770,770,
87032,2020/4/20,39,ＳｈａＭａｉｓｏｎ　ＮＡ,式　,1,770,770,
87032,2020/4/20,40,ベレオＢｒｉｌｌｉａｎｔ,式　,1,1650,1650,
87032,2020/4/20,41,ベレオ紀三井寺,式　,1,1100,1100,
87032,2020/4/20,42,ベレオけやき,式　,1,4136,4136,
87032,2020/4/20,43,シャーメゾン松江北,式　,1,495,495,
87032,2020/4/20,44,ベレオコスモ,式　,1,1650,1650,
87032,2020/4/20,45,シャーメゾンＬａＬａ,式　,1,770,770,
87032,2020/4/20,46,ベレオ小堀,式　,1,4136,4136,
87032,2020/4/20,47,ベレオ寺町通り,式　,1,3102,3102,
87032,2020/4/20,48,メゾンド・ベレオ,式　,1,1650,1650,
87032,2020/4/20,49,シャーメゾン宝亀,式　,1,3454,3454,
87032,2020/4/20,50,ベレオ小野町,式　,1,2068,2068,
87032,2020/4/20,51,シャーメゾン彩花,式　,1,990,990,
87032,2020/4/20,52,ベレオ広瀬,式　,1,5907,5907,
87032,2020/4/20,53,Ｔｏｕｒｎｅｓｏｌ,式　,1,4136,4136,
87032,2020/4/20,54,Ｍａｉｓｏｎ　ｄｅ　Ａｌｌｉｅ,式　,1,495,495,
87032,2020/4/20,55,ディアス松野,式　,1,1045,1045,
87032,2020/4/20,56,プロヌーブ今福,式　,1,990,990,
87032,2020/4/20,57,ベレオ黒田ＳＯＵＴＨ,式　,1,990,990,
87032,2020/4/20,58,Ｆｅｌｉｃａ紀三井寺,式　,1,770,770,
87032,2020/4/20,59,ＢＥＲＥＯ　ＷＡＫＡＹＡＭＡ,式　,1,1595,1595,
87032,2020/4/20,60,シャーメゾン茶屋ノ丁,式　,1,495,495,
87032,2020/4/20,61,ベレオくすのき,式　,1,4136,4136,
87032,2020/4/20,62,フレグランス船所,式　,1,1166,1166,
87032,2020/4/20,63,フレグランス船所Ⅱ,式　,1,1320,1320,
87032,2020/4/20,64,タウニィ寿里,式　,1,1320,1320,
87032,2020/4/20,65,フォーブル木ノ本,式　,1,1166,1166,
87032,2020/4/20,66,ラベニュー城山,式　,1,770,770,
87032,2020/4/20,67,メゾン南方,式　,1,1045,1045,
87032,2020/4/20,68,フレグランス吹上,式　,1,495,495,
87032,2020/4/20,69,ラベニュー岩橋,式　,1,1166,1166,
87032,2020/4/20,70,タウニィ山村,式　,1,770,770,
87032,2020/4/20,71,ラベニュー谷口,式　,1,1320,1320,
87032,2020/4/20,72,タウニィ酒井,式　,1,693,693,
87032,2020/4/20,73,フレグランス畑屋敷,式　,1,495,495,
87032,2020/4/20,74,フォーブル苗代,式　,1,693,693,
87032,2020/4/20,75,フォーブル若葉,式　,1,770,770,
87032,2020/4/20,76,フォーブル松見,式　,1,1320,1320,
87032,2020/4/20,77,ラベニューコスモ,式　,1,770,770,
87032,2020/4/20,78,タウニィ紀ノ川,式　,1,693,693,
87032,2020/4/20,79,タウニィ料理松,式　,1,1122,1122,
87032,2020/4/20,80,タウニィ清水,式　,1,770,770,
87032,2020/4/20,81,タウニィ浜代,式　,1,968,968,
87032,2020/4/20,82,タウニィ浜代２,式　,1,693,693,
87032,2020/4/20,83,フォーブルさち,式　,1,1397,1397,
87032,2020/4/20,84,タウニィ美園,式　,1,693,693,
87032,2020/4/20,85,フレグランス松江,式　,1,495,495,
87032,2020/4/20,86,セキワガーデンハウス春日,式　,1,968,968,
87032,2020/4/20,87,ラベニュー根来,式　,1,693,693,
87032,2020/4/20,88,シローズフレグランス,式　,1,770,770,
87032,2020/4/20,89,ドミールクルス,式　,1,1320,1320,
87032,2020/4/20,90,グリーンビレッジ２１,式　,1,2145,2145,
87032,2020/4/20,91,サニーハイツひまわり,式　,1,1320,1320,
87032,2020/4/20,92,パールハイツ有田,式　,1,968,968,
87032,2020/4/20,93,フレグランス小林,式　,1,495,495,
87032,2020/4/20,94,フレグランス延時,式　,1,495,495,
87032,2020/4/20,95,フレグランス畑毛,式　,1,1320,1320,
87032,2020/4/20,96,フレグランス藤井,式　,1,770,770,
87032,2020/4/20,97,フレグランス山崎,式　,1,1166,1166,
87032,2020/4/20,98,フレグランス森澤,式　,1,1320,1320,
87032,2020/4/20,99,フレグランス中松江,式　,1,693,693,
87032,2020/4/20,100,ガーデンハイツ箕島,式　,1,693,693,
87032,2020/4/20,101,アドザックス吉田,式　,1,495,495,
87032,2020/4/20,102,石津ハイツ,式　,1,1045,1045,
87032,2020/4/20,103,フォーブル石野,式　,1,770,770,
87032,2020/4/20,104,フレグランス翠,式　,1,2354,2354,
87032,2020/4/20,105,アドザックス吉田Ｂ棟,式　,1,495,495,
87032,2020/4/20,106,マリポーサ前田,式　,1,495,495,
87032,2020/4/20,107,フレグランス巴,式　,1,1485,1485,
87032,2020/4/20,108,フレグランス堀止,式　,1,495,495,
87032,2020/4/20,109,フレグランス六十谷,式　,1,770,770,
87032,2020/4/20,110,フレグランス木ノ本,式　,1,495,495,
87032,2020/4/20,111,フレグランス今吉,式　,1,1166,1166,
87032,2020/4/20,112,フレグランス矢野,式　,1,1045,1045,
87032,2020/4/20,113,フレグランス平田,式　,1,495,495,
87032,2020/4/20,114,フレグランス築港,式　,1,495,495,
87032,2020/4/20,115,フレグランス松ヶ丘,式　,1,495,495,
87032,2020/4/20,116,フレグランス秋桜,式　,1,495,495,
87032,2020/4/20,117,フレグランス雑賀,式　,1,968,968,
87032,2020/4/20,118,フレグランスロゼ,式　,1,2134,2134,
87032,2020/4/20,119,グラン・ファーム,式　,1,1166,1166,
87032,2020/4/20,120,フレグランス栄,式　,1,1045,1045,
87032,2020/4/20,121,Ｃｉｔｙ　Ｋｉｎｏｍｏｔｏ,式　,1,968,968,
87032,2020/4/20,122,フレグランスせせらぎ,式　,1,495,495,
87032,2020/4/20,123,フレグランスＡＫＩＨＯ,式　,1,968,968,
87032,2020/4/20,124,フレグランスさつき,式　,1,770,770,
87032,2020/4/20,125,ガーデンハイツ小二里,式　,1,1320,1320,
87032,2020/4/20,126,フレグランス桜ヶ丘,式　,1,495,495,
87032,2020/4/20,127,ガーデンハイツ小二里２,式　,1,495,495,
87032,2020/4/20,128,ディアスワーブラー,式　,1,770,770,
87032,2020/4/20,129,フレグランス藤井Ⅱ,式　,1,693,693,
87032,2020/4/20,130,フレグランスフクイ,式　,1,968,968,
87032,2020/4/20,131,ディアス栄谷,式　,1,495,495,
87032,2020/4/20,132,ディアスかもと,式　,1,968,968,
87032,2020/4/20,133,ベルメゾン,式　,1,1320,1320,
87032,2020/4/20,134,フレグランス竹中,式　,1,495,495,
87032,2020/4/20,135,ディアス松ヶ丘,式　,1,495,495,
87032,2020/4/20,136,ディアス北村,式　,1,1122,1122,
87032,2020/4/20,137,ディアスミレット,式　,1,1320,1320,
87032,2020/4/20,138,ディアスＭ,式　,1,1958,1958,
87032,2020/4/20,139,フォーブル松南,式　,1,495,495,
87032,2020/4/20,140,ウェストヒルズ,式　,1,1320,1320,
87032,2020/4/20,141,フレグランス布施屋,式　,1,770,770,
87032,2020/4/20,142,ディアス小雑賀,式　,1,847,847,
87032,2020/4/20,143,ラ・サルデーヌ,式　,1,3234,3234,
87032,2020/4/20,144,ディアス黒江,式　,1,1320,1320,
87032,2020/4/20,145,ディアス藤本,式　,1,495,495,
87032,2020/4/20,146,ディアス藤本Ⅱ,式　,1,495,495,
87032,2020/4/20,147,ディアスウチタ,式　,1,495,495,
87032,2020/4/20,148,フレグランスうの,式　,1,1315,1315,
87032,2020/4/20,149,マイルドディアスきし,式　,1,770,770,
87032,2020/4/20,150,フレグランスⅠ,式　,1,770,770,
87032,2020/4/20,151,ディアス寿里,式　,1,1397,1397,
87032,2020/4/20,152,フレグランス宮原,式　,1,968,968,
87032,2020/4/20,153,ディアスミニ,式　,1,495,495,
87032,2020/4/20,154,ディアス一本松,式　,1,2376,2376,
87032,2020/4/20,155,ディアス城山,式　,1,770,770,
87032,2020/4/20,156,フレグランス池尻,式　,1,495,495,
87032,2020/4/20,157,フレグランス大宮,式　,1,693,693,
87032,2020/4/20,158,楠見中ディアス,式　,1,968,968,
87032,2020/4/20,159,セフィラ　プラッツ,式　,1,770,770,
87032,2020/4/20,160,ハイツ楠,式　,1,495,495,
87032,2020/4/20,161,サニーコート,式　,1,1430,1430,
87032,2020/4/20,162,フォーレスうえだ,式　,1,1694,1694,
87032,2020/4/20,163,ハイツ萩,式　,1,693,693,
87032,2020/4/20,164,フォーレス有本,式　,1,1045,1045,
87032,2020/4/20,165,楠見中ディアスⅡ,式　,1,495,495,
87032,2020/4/20,166,ハイツ森,式　,1,1045,1045,
87032,2020/4/20,167,フォーレス花野,式　,1,1166,1166,
87032,2020/4/20,168,フレグランス小雑賀,式　,1,770,770,
87032,2020/4/20,169,グリーンルーフ塩屋,式　,1,495,495,
87032,2020/4/20,170,フレグランス南紀の台,式　,1,990,990,
87032,2020/4/20,171,グリーンルーフＣｏｃｃｏ,式　,1,495,495,
87032,2020/4/20,172,ハイツ楠Ⅱ,式　,1,495,495,
87032,2020/4/20,173,シャーメゾン山中,式　,1,495,495,
87032,2020/4/20,174,シャーメゾン高松,式　,1,770,770,
87032,2020/4/20,175,メゾン雑賀,式　,1,495,495,
87032,2020/4/20,176,グリーンルーフのうがわ,式　,1,968,968,
87032,2020/4/20,177,ドエルＫ,式　,1,495,495,
87032,2020/4/20,178,シャーメゾン山崎,式　,1,1320,1320,
87032,2020/4/20,179,シャーメゾン新堂,式　,1,1870,1870,
87032,2020/4/20,180,シャーメゾン小雑賀,式　,1,1045,1045,
87032,2020/4/20,181,エクセレンス六十谷,式　,1,770,770,
87032,2020/4/20,182,シャーメゾンＨＡＭＡＩＣＨＩ,式　,1,990,990,
87032,2020/4/20,183,シャーメゾン打田,式　,1,1045,1045,
87032,2020/4/20,184,シャーメゾン堀口,式　,1,1320,1320,
87032,2020/4/20,185,シャーメゾン新堂Ⅱ,式　,1,1045,1045,
87032,2020/4/20,186,シャーメゾンキタグチ,式　,1,495,495,
87032,2020/4/20,187,セファミ荊本,式　,1,1045,1045,
87032,2020/4/20,188,フォーレスＩ＆Ｎ,式　,1,495,495,
87032,2020/4/20,189,シャーメゾンＭ,式　,1,495,495,
87032,2020/4/20,190,ヴィンヤードハウスⅢ,式　,1,495,495,
87032,2020/4/20,191,エクセレンス六十谷Ⅱ,式　,1,770,770,
87032,2020/4/20,192,ガーデンハイツ湯浅,式　,1,770,770,
87032,2020/4/20,193,ルミエール湊,式　,1,770,770,
87032,2020/4/20,194,シャーメゾン紀峰,式　,1,770,770,
87032,2020/4/20,195,グランメール福島,式　,1,770,770,
87032,2020/4/20,196,パールハイツ箕島,式　,1,693,693,
87032,2020/4/20,197,ワイズヴィラ,式　,1,550,550,
87032,2020/4/20,198,フォーレス・ノベル,式　,1,770,770,
87032,2020/4/20,199,藤栄ハイツ,式　,1,693,693,
87032,2020/4/20,200,ラ・サルデーヌⅡ,式　,1,495,495,
87032,2020/4/20,201,メゾン・ルテシィア,式　,1,495,495,
87032,2020/4/20,202,シャーメゾン下津,式　,1,693,693,
87032,2020/4/20,203,リヴェール　ヒデ,式　,1,770,770,
