"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
74951,2011/5/31,1,イオン高槻店　排煙操作BOX移設工事,式　,1,50000,50000,
74952,2011/5/31,1,排煙スイッチカバー,個　,1,6500,6500,
74947,2011/5/30,1,表示灯　ﾆｯﾀﾝ製,個　,5,820,4100,
74946,2011/5/30,1,光電式ｽﾎﾟｯﾄ型煙感知器2種ﾍﾞｰｽ共　ﾉｰﾐ製,式　,1,10500,10500,
74948,2011/5/30,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
74948,2011/5/30,2,5月16日　応援,人　,2,20000,40000,
74948,2011/5/30,3,5月17日　応援,人　,2,20000,40000,
74948,2011/5/30,4,5月18日　応援,人　,2,20000,40000,
74948,2011/5/30,5,5月19日　応援,人　,2,20000,40000,
74948,2011/5/30,6,5月20日　応援,人　,2,20000,40000,
74948,2011/5/30,7,5月23日　応援,人　,2,20000,40000,
74948,2011/5/30,8,5月24日　応援,人　,2,20000,40000,
74948,2011/5/30,9,5月25日　応援,人　,2,20000,40000,
74948,2011/5/30,10,5月26日　応援,人　,2,20000,40000,
74948,2011/5/30,11,5月27日　応援,人　,2,20000,40000,
74939,2011/5/25,1,LM和歌山中松江　消防設備保守点検,式　,1,70384,70384,
74939,2011/5/25,2,LM和歌山田中町 消防設備保守点検,式　,1,49680,49680,
74939,2011/5/25,3,LM和歌山塩屋　消防設備保守点検,式　,1,58240,58240,
74939,2011/5/25,4,LM和和歌山三木町　消防設備保守点検,式　,1,48088,48088,
74940,2011/5/25,1,初島123　消防設備保守点検（総合点検）,式　,1,38000,38000,
74940,2011/5/25,2,防火対象物点検,式　,1,25000,25000,
74941,2011/5/25,1,LM和歌山中松江 消防設備点検後改修,式　,1,105000,105000,
74941,2011/5/25,2,避難ハッチ407号室　取替,　　,      ,         ,          ,
74941,2011/5/25,3,避難はしご　防音ゴム取替205.306.506号室,　　,      ,         ,          ,
74941,2011/5/25,4,連結送水管耐圧試験,　　,      ,         ,          ,
74942,2011/5/25,1,延羽の湯鶴橋店　自火報及び放送工事,式　,1,3700000,3700000,
74943,2011/5/25,1,123交野うどん店新築に伴う消防設備工事,式　,1,95000,95000,
74944,2011/5/25,1,シティイン和歌山　ヘッド交換費,式　,1,35000,35000,
74945,2011/5/25,1,高知はりまや橋　追加工事,式　,1,950000,950000,
74931,2011/5/25,1,セジュールあきらⅡ　消火器4型,本　,1,4500,4500,
74931,2011/5/25,2,同上処分費,式　,1,1000,1000,
74928,2011/5/24,1,ホテルシルフ様,　　,      ,         ,          ,
74928,2011/5/24,2,エアコン及び電球交換工事,式　,1,120000,120000,
74899,2011/5/23,1,注番：DEC5771,　　,      ,         ,          ,
74899,2011/5/23,2,定温特殊感知器（ﾍﾞｰｽ共）ﾊﾟﾅｿﾆｯｸ製,台　,5,1242,6210,
74908,2011/5/23,1,受信機用ﾊﾞｯﾃﾘｰ　DC24V6AH,個　,1,51150,51150,
74919,2011/5/23,1,サンツモリビル　消防設備点検後改修,式　,1,30000,30000,
74895,2011/5/20,1,アストライン本社ビル,　　,      ,         ,          ,
74895,2011/5/20,2,消防設備保守点検,式　,1,90000,90000,
74895,2011/5/20,3,黒田・大新・中之島トランクルーム,　　,      ,         ,          ,
74895,2011/5/20,4,消防設備保守点検,式　,1,90000,90000,
74950,2011/5/20,1,ﾗﾋﾟｯﾄ蛍光灯　FLR110W 交換,式　,1,3800,3800,
74879,2011/5/20,1,誘導灯バッテリー　FK676,個　,1,4500,4500,
74879,2011/5/20,2,バッテリー　BV9959,個　,1,12000,12000,
74935,2011/5/20,1,ハート＆ハート塩屋店　安定器取替・結線,式　,1,4000,4000,
74949,2011/5/20,1,木下マンション　消防設備保守点検,式　,1,80000,80000,
74870,2011/5/20,1,ｳｪｽﾄﾋﾞﾚｯｼﾞ2000Ⅱ　消火器４型,本　,1,4500,4500,
74870,2011/5/20,2,同上処分費,式　,1,1000,1000,
74871,2011/5/20,1,カーササンライズⅡ,　　,      ,         ,          ,
74871,2011/5/20,2,消火器４型,本　,1,4500,4500,
74871,2011/5/20,3,同上処分費,式　,1,1000,1000,
74871,2011/5/20,4,避難はしご　標識板（使用法）,枚　,1,1200,1200,
74871,2011/5/20,5,同上取付費,式　,1,300,300,
74871,2011/5/20,6,住宅警報器取付,式　,3,1000,3000,
74871,2011/5/20,7,出張費,式　,1,1500,1500,
74872,2011/5/20,1,メゾンクレセール　避難はしご表示板,枚　,1,600,600,
74872,2011/5/20,2,取付費,式　,1,300,300,
74872,2011/5/20,3,出張費,式　,1,1500,1500,
74873,2011/5/20,1,ハイツ小山　住宅警報器取付,個　,4,1000,4000,
74874,2011/5/20,1,長田一戸建て1　住宅警報器取付,個　,5,1000,5000,
74875,2011/5/20,1,長田１戸建てⅡ　住宅警報器取付,個　,7,1000,7000,
74877,2011/5/20,1,グリーンマンションⅡ　住宅警報器取付,個　,2,1000,2000,
74878,2011/5/20,1,落合ハイツⅢ　消火器４型,本　,1,4500,4500,
74878,2011/5/20,2,同上処分費,式　,1,1000,1000,
74878,2011/5/20,3,避難はしご標識板　使用法,枚　,1,1200,1200,
74878,2011/5/20,4,取付費,式　,1,300,300,
74878,2011/5/20,5,出張費,式　,1,1500,1500,
74880,2011/5/20,1,アビタシオン　消火器4型,本　,1,4500,4500,
74880,2011/5/20,2,処分費,式　,1,1000,1000,
74882,2011/5/20,1,水野智泰1戸建て　住宅警報器取付,個　,4,1000,4000,
74886,2011/5/20,1,メゾンクレセール　避難はしご表示板,枚　,1,600,600,
74886,2011/5/20,2,同上取付費,式　,1,300,300,
74886,2011/5/20,3,出張費,式　,1,1500,1500,
74887,2011/5/20,1,グリーンフル鳴神 消火器4型,本　,5,4500,22500,
74887,2011/5/20,2,同上処分費,式　,5,1000,5000,
74889,2011/5/20,1,セレナ中島　消防設備保守点検,式　,1,26640,26640,
74889,2011/5/20,2,グリーンフル中島　消防設備保守点検,式　,1,25280,25280,
74889,2011/5/20,3,マリンハイツＡ棟・Ｂ棟　消防設備保守点検,式　,1,22320,22320,
74889,2011/5/20,4,リバーサイド中井　消防設備保守点検,式　,1,25600,25600,
74889,2011/5/20,5,ｸﾞﾘｰﾝﾏﾝｼｮﾝⅠ・Ⅱ　消防設備保守点検,式　,1,25400,25400,
74889,2011/5/20,6,サンルーカス　消防設備保守点検,式　,1,43460,43460,
74889,2011/5/20,7,イル・ニード　消防設備保守点検,式　,1,33600,33600,
74889,2011/5/20,8,タウンハイツ　消防設備保守点検,式　,1,32000,32000,
74889,2011/5/20,9,グリーンフル鳴神 消防設備保守点検,式　,1,33000,33000,
74889,2011/5/20,10,ヴェルセンチュリー 消防設備保守点検,式　,1,36680,36680,
74889,2011/5/20,11,ホワイトフェアリー野上　消防設備保守点検,式　,1,48360,48360,
74889,2011/5/20,12,シティライフ21　消防設備保守点検,式　,1,44000,44000,
74892,2011/5/20,1,消防設備保守点検,式　,1,20000,20000,
74930,2011/5/20,1,5月20日　エクロールプラザ　電球交換,　　,      ,         ,          ,
74930,2011/5/20,2,7階　通路　ｽﾘﾑ球,本　,2,1600,3200,
74930,2011/5/20,3,6階　通路　ｽﾘﾑ球,本　,2,1600,3200,
74930,2011/5/20,4,4階　通路　ｽﾘﾑ球,本　,2,1600,3200,
74930,2011/5/20,5,3階　通路　ｽﾘﾑ球,本　,2,1600,3200,
74930,2011/5/20,6,2階　階段踊り場　FL20W,本　,1,340,340,
74930,2011/5/20,7,取替費,式　,9,1000,9000,
74885,2011/5/20,1,消火器処分代,本　,31,500,15500,
74926,2011/5/20,1,差動式熱感知器1種,個　,24,1480,35520,
74896,2011/5/20,1,ジュエリー　電球交換（5月20日）,　　,      ,         ,          ,
74896,2011/5/20,2,RF110V/135WH,個　,1,960,960,
74896,2011/5/20,3,交換費,　　,1,1000,1000,
74921,2011/5/20,1,消防設備保守点検,式　,1,40000,40000,
74876,2011/5/20,1,消防設備保守点検,式　,1,20000,20000,
74929,2011/5/20,1,きのくにアバローム様　消防設備保守点検,　　,      ,         ,          ,
74929,2011/5/20,2,5月 （第26回）,式　,1,44445,44445,
74901,2011/5/20,1,岩出シードカフェ　感知器取替,式　,1,75000,75000,
74883,2011/5/20,1,P型2級受信機,台　,1,67000,67000,
74897,2011/5/20,1,山東邸,　　,      ,         ,          ,
74897,2011/5/20,2,ノーリツYTV-1000S用チューナー,台　,1,32000,32000,
74897,2011/5/20,3,受光部ユニット,台　,1,6300,6300,
74897,2011/5/20,4,小泉AUN646115,台　,1,12000,12000,
74897,2011/5/20,5,タイマー,台　,1,11000,11000,
74897,2011/5/20,6,取付調整費,式　,1,30000,30000,
74897,2011/5/20,7,諸経費,式　,1,4700,4700,
74898,2011/5/20,1,山東邸,　　,      ,         ,          ,
74898,2011/5/20,2,住宅警報器,個　,3,3000,9000,
74898,2011/5/20,3,FLR40W,本　,5,1000,5000,
74898,2011/5/20,4,取替費,式　,1,6000,6000,
74979,2011/5/20,1,消防設備保守点検,式　,1,160684,160684,
74923,2011/5/20,1,オーエース様,　　,      ,         ,          ,
74923,2011/5/20,2,消火器・自火報・消火栓図面作成,式　,1,50000,50000,
74904,2011/5/20,1,麺屋　えん　感知器取付及び試験調整費,式　,1,20000,20000,
74938,2011/5/20,1,西浜ショールーム　受信機移設及びテスト,　　,      ,         ,          ,
74938,2011/5/20,2,VA2.0　2芯,ｍ　,20,95,1900,
74938,2011/5/20,3,HP0.910P,ｍ　,20,195,3900,
74938,2011/5/20,4,AE0.9　4芯,ｍ　,100,35,3500,
74938,2011/5/20,5,受信機用ﾊﾞｯﾃﾘｰ　DC24V0.45AH,台　,1,10000,10000,
74938,2011/5/20,6,工事費,式　,1,40000,40000,
74938,2011/5/20,7,試験調整費,式　,1,10000,10000,
74938,2011/5/20,8,雑材消耗品費,式　,1,2000,2000,
74938,2011/5/20,9,諸経費,式　,1,5700,5700,
74867,2011/5/19,1,住宅警報器（5月19日）,個　,50,2500,125000,
74869,2011/5/19,1,ﾐｯﾄｷｭｰﾌﾞ３階ﾎｰﾑﾃｯｸ　改修工事,式　,1,200000,200000,
74869,2011/5/19,2,　,　　,      ,         ,          ,
74869,2011/5/19,3,（220000円で徳田様に請求して下さい。）,　　,      ,         ,          ,
74864,2011/5/18,1,消防設備保守点検後改修,　　,      ,         ,          ,
74864,2011/5/18,2,差動式熱感知器取替（機器共）,式　,4,5000,20000,
74864,2011/5/18,3,光電式煙感知器３種取替（機器共）,式　,1,15000,15000,
74865,2011/5/18,1,注番：DED3020,　　,      ,         ,          ,
74865,2011/5/18,2,YP-3　シール代込み,本　,1,2500,2500,
74858,2011/5/11,1,住宅警報器（5月11日）,個　,40,2500,100000,
74856,2011/5/11,1,中谷電気工事株式会社様分,　　,      ,         ,          ,
74856,2011/5/11,2,花咲寮,式　,1,25000,25000,
74857,2011/5/11,1,予備ﾊﾞｯﾃﾘ-取替（機器共）BV9964,式　,1,10000,10000,
74857,2011/5/11,2,（中電気商会様分）,　　,      ,         ,          ,
74859,2011/5/11,1,光電式ｽﾎﾟｯﾄ型煙感知器　2種（BV45488）,個　,5,6870,34350,
74859,2011/5/11,2,2線式ﾍﾞｰｽ(BVK4000）,個　,5,195,975,
74859,2011/5/11,3,送料,　　,1,1000,1000,
74854,2011/5/9,1,ABC粉末４型消火器,本　,1,2200,2200,
74850,2011/5/6,1,消防設備保守点検,式　,1,30000,30000,
74851,2011/5/6,1,粉末ABC消火器取替・処分費共,本　,2,3500,7000,
74851,2011/5/6,2,誘導灯バッテリー取替　FK376,台　,1,6600,6600,
74851,2011/5/6,3,交換手数料,式　,1,1000,1000,
74852,2011/5/6,1,消防設備保守点検,式　,1,30000,30000,
74853,2011/5/6,1,粉末ABC消火器　取替・処分費共,本　,8,3500,28000,
74853,2011/5/6,2,誘導灯バッテリー取替　FK376,台　,1,6600,6600,
74853,2011/5/6,3,誘導灯バッテリー取替　FK341,台　,1,4400,4400,
74853,2011/5/6,4,取替費,式　,1,2000,2000,
74911,2011/5/2,1,三菱7工場放送設備改修工事,　　,      ,         ,          ,
74911,2011/5/2,2,端子盤結線替え,台　,4,10000,40000,
74911,2011/5/2,3,放送設備アンプ設定替え,式　,1,30000,30000,
74911,2011/5/2,4,試験調整費,式　,1,10000,10000,
74911,2011/5/2,5,諸経費,式　,1,8000,8000,
74907,2011/4/30,1,三菱3A工場試験室撤去工事,式　,1,5000,5000,
74909,2011/4/30,1,三菱電機株式会社冷熱システム製作所,　　,      ,         ,          ,
74909,2011/4/30,2,シートハウスカメラ取付工事,式　,1,145000,145000,
74824,2011/4/25,1,上六三和会館3階ﾃﾅﾝﾄ3部屋改修工事,式　,1,130000,130000,
74825,2011/4/25,1,LM茨木502号室感知器取付及び消防検査立会,式　,1,100000,100000,
74826,2011/4/25,1,イオンりんくう泉南SC活性化計画,式　,1,2450000,2450000,
74827,2011/4/25,1,高知はりまや橋　本体工事,式　,1,5800000,5800000,
74828,2011/4/25,1,高知はりまや電工応援,式　,1,1620000,1620000,
74829,2011/4/25,1,塩屋123消防用設備不良改修工事,式　,1,130000,130000,
74830,2011/4/25,1,有田123消防用設備不良改修工事,式　,1,20000,20000,
74831,2011/4/25,1,ドラッグセガミ　梅田駅北コンコース店,　　,      ,         ,          ,
74831,2011/4/25,2,誘導灯・非常照明・非常放送,式　,1,550000,550000,
74832,2011/4/25,1,建築設備　定期検査,　　,      ,         ,          ,
74832,2011/4/25,2,ピープルケアハウスいずみ,式　,1,50000,50000,
74832,2011/4/25,3,ピープルケアハウスきしわだ,式　,1,50000,50000,
74832,2011/4/25,4,ピープルハウス阪南,式　,1,50000,50000,
74832,2011/4/25,5,ピープルハウス忠岡,式　,1,50000,50000,
74832,2011/4/25,6,ピープルハウス枚方,式　,1,50000,50000,
74832,2011/4/25,7,ピープルハウス和泉,式　,1,50000,50000,
74832,2011/4/25,8,ライティングスクール泉北,式　,1,50000,50000,
74832,2011/4/25,9,岸和田光ヶ丘学園,式　,1,50000,50000,
74832,2011/4/25,10,岸和田光生療護園,式　,1,50000,50000,
74832,2011/4/25,11,岸和田採光学園,式　,1,50000,50000,
74833,2011/4/25,1,岸和田徳洲会病院自動火災設備工事,式　,1,3000000,3000000,
74915,2011/4/25,1,有田振興局,　　,      ,         ,          ,
74915,2011/4/25,2,証明付防犯カメラ取付及び結線,式　,1,60000,60000,
74809,2011/4/22,1,ＬＭ和歌山十番丁　消防設備保守点検,式　,1,109560,109560,
74933,2011/4/21,1,4月21日　ダイヤモンドプラザ電球等交換,　　,      ,         ,          ,
74933,2011/4/21,2,1階　通路 ﾊﾛｹﾞﾝ,本　,1,1600,1600,
74933,2011/4/21,3,取替費,式　,1,1000,1000,
74916,2011/4/21,1,ラヴィーナマリエール消防設備点検後改修,　　,      ,         ,          ,
74916,2011/4/21,2,消火器設置台,式　,2,1000,2000,
74916,2011/4/21,3,屋内消火栓　ﾃｽﾄ弁標識板取付,式　,1,2000,2000,
74916,2011/4/21,4,非常放送ｽﾋﾟｰｶｰ断線修理　３箇所,式　,1,30000,30000,
74916,2011/4/21,5,非常警報器具　予備ﾊﾞｯﾃﾘ-取替（機器共）,式　,1,4500,4500,
74916,2011/4/21,6,非常電源自火発　警報ﾍﾞﾙ取替（機器共）,式　,1,4500,4500,
74916,2011/4/21,7,非常電源　触媒せん,個　,6,6800,40800,
74912,2011/4/21,1,新栄電気会長宅,　　,      ,         ,          ,
74912,2011/4/21,2,ABC粉末10型消火器,本　,4,4000,16000,
74912,2011/4/21,3,消火器処分代,式　,8,700,5600,
74912,2011/4/21,4,差動式感知器2種取替（機器共）,式　,1,3000,3000,
74912,2011/4/21,5,感知器作動点検,式　,1,10000,10000,
74802,2011/4/20,1,消防設備保守点検,式　,1,30000,30000,
74780,2011/4/20,1,よってって阪南　変電設備消防届出,式　,1,15000,15000,
74814,2011/4/20,1,ケアホームなごみ,　　,      ,         ,          ,
74814,2011/4/20,2,自火報・誘導灯・火災通報装置,　　,      ,         ,          ,
74814,2011/4/20,3,各種届出書作成及び消防検査立会費,式　,1,45000,45000,
74810,2011/4/20,1,三菱電機㈱冷熱ｼｽﾃﾑ製作所7工場ﾓﾆﾀｰ工事,　　,      ,         ,          ,
74810,2011/4/20,2,工事費,式　,1,160000,160000,
74810,2011/4/20,3,材料費,式　,1,60000,60000,
74811,2011/4/20,1,3月20日　三菱機械移設工事,人　,2,18000,36000,
74811,2011/4/20,2,3月21日三菱４工場机等移動に伴う配管配線,人　,1,18000,18000,
74812,2011/4/20,1,三菱電機㈱冷熱ｼｽﾃﾑ製作所3工場,　　,      ,         ,          ,
74812,2011/4/20,2,事務所電気工事,　　,      ,         ,          ,
74812,2011/4/20,3,工事費,式　,1,170000,170000,
74812,2011/4/20,4,材料費,式　,1,70000,70000,
74813,2011/4/20,1,三菱電機㈱冷熱ｼｽﾃﾑ製作所5工場511号室,　　,      ,         ,          ,
74813,2011/4/20,2,工事費,式　,1,132000,132000,
74844,2011/4/20,1,キリン堂今宿店,　　,      ,         ,          ,
74844,2011/4/20,2,誘導灯設備　消防届出打合せ及び立会,式　,1,150000,150000,
74844,2011/4/20,3,総合盤移設工事,式　,1,30000,30000,
74844,2011/4/20,4,火災受信所板,枚　,1,1500,1500,
74806,2011/4/20,1,新栄陸運社屋他新築工事火報避雷針設備工,式　,1,3160000,3160000,
74781,2011/4/20,1,サンシャイン八幡前,　　,      ,         ,          ,
74781,2011/4/20,2,差動式感知器２種,個　,1,4700,4700,
74781,2011/4/20,3,取替費,式　,1,8000,8000,
74781,2011/4/20,4,出張費,式　,1,1500,1500,
74782,2011/4/20,1,ｸﾞﾗﾝﾃﾞｨｰﾙきのくにⅡ住宅用火災警報器取付,個　,17,1000,17000,
74783,2011/4/20,1,カルム17　消火器4型,本　,1,4500,4500,
74783,2011/4/20,2,処分費,式　,1,1000,1000,
74784,2011/4/20,1,サクラマンション紀伊　消防設備保守点検,式　,1,37600,37600,
74784,2011/4/20,2,グリーンフル堀井　消防設備保守点検,式　,1,32820,32820,
74784,2011/4/20,3,ラフォーレ壱番館　消防設備保守点検,式　,1,23280,23280,
74784,2011/4/20,4,ウェストビレッジ2001Ⅱ消防設備保守点検,式　,1,23620,23620,
74785,2011/4/20,1,ｸﾞﾘｰﾝﾏﾝｼｮﾝⅡ　住宅用火災警報器取付,台　,2,1000,2000,
74786,2011/4/20,1,エンジェルのざき　消火器１０型,本　,1,5700,5700,
74786,2011/4/20,2,処分費,式　,1,1000,1000,
74842,2011/4/20,1,4月16日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海,　　,      ,         ,          ,
74842,2011/4/20,2,分電盤内ﾏｸﾞﾈｯﾄ,台　,1,6300,6300,
74842,2011/4/20,3,取替費,式　,1,3000,3000,
74900,2011/4/20,1,パチンコアイドル　放送点検,式　,1,10000,10000,
74789,2011/4/20,1,平坂様共同住宅新築工事,式　,1,720000,720000,
74795,2011/4/20,1,和歌山大学　松下会館,式　,1,300000,300000,
74793,2011/4/20,1,名草ゴルフ場　自動火災報知設備工事,式　,1,250000,250000,
74798,2011/4/20,1,岬町クーラー修理,　　,      ,         ,          ,
74798,2011/4/20,2,ガス充填及び配管・電源線修理,式　,1,50000,50000,
74815,2011/4/20,1,3/28　応援　岡本 （ｲﾄｰﾋﾟｱ千里豊津）,人　,1,15000,15000,
74815,2011/4/20,2,4/4　応援　岡本,人　,1,15000,15000,
74815,2011/4/20,3,4/11　応援　岡本,人　,1,15000,15000,
74816,2011/4/20,1,4/7　応援　岡本　（住吉駐車場）,人　,1,15000,15000,
74817,2011/4/20,1,4/15　応援　岡本・吉川（大津駐車場）,人　,2,30000,60000,
74817,2011/4/20,2,4/16　応援　岡本・吉川・木下,人　,3,30000,90000,
74817,2011/4/20,3,4/17　応援　岡本・木下,人　,2,30000,60000,
74817,2011/4/20,4,4/18　応援　岡本・木下,人　,2,30000,60000,
74805,2011/4/20,1,メトロヒルズ　防火対象物点検,式　,1,70000,70000,
74804,2011/4/20,1,消防設備保守点検（総合点検）,　　,      ,         ,          ,
74804,2011/4/20,2,病院及び東寮,式　,1,160000,160000,
74800,2011/4/20,1,誘導灯　電球（FPL6EX-N）,個　,1,900,900,
74801,2011/4/20,1,消防設備点検（総合点検）,式　,1,30000,30000,
74788,2011/4/20,1,FDK246　光電式ｽﾎﾟｯﾄ型煙感知器（ﾉｰﾐ製）,個　,1,9900,9900,
74823,2011/4/20,1,きのくにアバローム様　消防設備保守点検,　　,      ,         ,          ,
74823,2011/4/20,2,4月 （第25回）,式　,1,44445,44445,
74796,2011/4/20,1,ホテルシルフ様,　　,      ,         ,          ,
74796,2011/4/20,2,２階扉修理,式　,1,35000,35000,
74796,2011/4/20,3,ドアクローザー取替,箇所,2,15000,30000,
74866,2011/4/20,1,和歌山電工　トヨタ分,式　,1,39400,39400,
74797,2011/4/20,1,よってって阪南改装工事,式　,1,370000,370000,
74855,2011/4/20,1,消防設備保守点検,式　,1,160684,160684,
74808,2011/4/20,1,オーエグリーンセンター様,　　,      ,         ,          ,
74808,2011/4/20,2,粉末ABC消火器10型　処分費,本　,10,700,7000,
74808,2011/4/20,3,二酸化炭素７型消火器　処分費,本　,1,700,700,
74822,2011/4/20,1,イオン鶴見,式　,1,250000,250000,
74792,2011/4/20,1,第2太陽ﾎｰﾑｽﾌﾟﾘﾝｸﾗｰ設備手続立会試験費,式　,1,80000,80000,
74792,2011/4/20,2,粉末ABC消火器　10型,本　,2,4500,9000,
74792,2011/4/20,3,同上設置台,台　,2,1000,2000,
74787,2011/4/20,1,三木クリニック増築工事（電気設備）,式　,1,400000,400000,
74790,2011/4/20,1,消防設備手続立会試験費（取付費含む）,式　,1,40000,40000,
74775,2011/4/19,1,ステーキ割烹　富士,　　,      ,         ,          ,
74775,2011/4/19,2,消防設備保守点検（総合点検）,式　,1,30000,30000,
74775,2011/4/19,3,差動式ｽﾎﾟｯﾄ型感知器交換,式　,1,3000,3000,
74773,2011/4/19,1,消火器使用法,枚　,1,100,100,
74772,2011/4/19,1,差動式ｽﾎﾟｯﾄ型感知器ﾍﾞｰｽ共　ホーチキ製,個　,1,1665,1665,
74774,2011/4/19,1,消火器使用法,枚　,4,100,400,
74771,2011/4/19,1,注番：DCY4050,　　,      ,         ,          ,
74771,2011/4/19,2,紀の郷病院　契約金額 ￥2250000,　　,      ,         ,          ,
74771,2011/4/19,3,完了分,式　,1,450000,450000,
74771,2011/4/19,4,追加分,式　,1,30000,30000,
74771,2011/4/19,5,誘導灯調査及び調整、感知器増設,式　,1,70000,70000,
74778,2011/4/19,1,消防設備保守点検,式　,1,15000,15000,
74778,2011/4/19,2,消防設備点検後改修　誘導灯取替（機器共）,台　,1,20000,20000,
74840,2011/4/18,1,4月18日　エクロールプラザ　電球交換,　　,      ,         ,          ,
74840,2011/4/18,2,3階　通路　ｽﾘﾑ球,本　,1,1600,1600,
74840,2011/4/18,3,4階　通路　ｽﾘﾑ球,本　,1,1600,1600,
74840,2011/4/18,4,6階　通路　ｽﾘﾑ球,本　,1,1600,1600,
74840,2011/4/18,5,7階　通路　ｽﾘﾑ球,本　,1,1600,1600,
74840,2011/4/18,6,1階　誘導灯,個　,1,480,480,
74840,2011/4/18,7,EVホール前　誘導灯,個　,1,480,480,
74840,2011/4/18,8,交換費,　　,6,1000,6000,
74841,2011/4/18,1,4月18日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換,　　,      ,         ,          ,
74841,2011/4/18,2,外部（高所）ﾊﾛｹﾞﾝ球 110V90W,個　,1,1800,1800,
74841,2011/4/18,3,交換費,　　,1,1000,1000,
74767,2011/4/18,1,辻整形外科病院　消防設備保守点検,式　,1,60000,60000,
74767,2011/4/18,2,カルフール・ド・ルポ　消防設備保守点検,式　,1,80000,80000,
74767,2011/4/18,3,山本クリニック　消防設備保守点検,式　,1,70000,70000,
74768,2011/4/18,1,サンツモリビル　消防設備保守点検,式　,1,35000,35000,
74769,2011/4/18,1,消防設備保守点検,式　,1,35000,35000,
74843,2011/4/16,1,4月16日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換,　　,      ,         ,          ,
74843,2011/4/16,2,外部（高所）ﾊﾛｹﾞﾝ球 110V90W,個　,1,1800,1800,
74843,2011/4/16,3,交換費,　　,1,1000,1000,
74766,2011/4/15,1,高齢者総合福祉施設　はるす・西吉野,　　,      ,         ,          ,
74766,2011/4/15,2,消防設備工事,式　,1,950000,950000,
74761,2011/4/13,1,平林達也様　住宅用火災警報器取付,個　,5,1000,5000,
74838,2011/4/13,1,4月13日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換,　　,      ,         ,          ,
74838,2011/4/13,2,4階　通路　ﾎﾞｰﾙ球,個　,1,240,240,
74838,2011/4/13,3,3階　通路　ﾎﾞｰﾙ球,個　,1,240,240,
74838,2011/4/13,4,交換費,　　,2,1000,2000,
74759,2011/4/13,1,盤のガラス交換,式　,1,5000,5000,
74764,2011/4/13,1,益岡歯科自動火災報知機EV棟分,　　,      ,         ,          ,
74764,2011/4/13,2,ベル,個　,2,3700,7400,
74764,2011/4/13,3,差動式ｽﾎﾟｯﾄ型感知器2種,台　,2,3950,7900,
74764,2011/4/13,4,光電式ｽﾎﾟｯﾄ型感知器2種,台　,1,34250,34250,
74764,2011/4/13,5,工事費,式　,1,210000,210000,
74764,2011/4/13,6,消防手続立会試験費,式　,1,120000,120000,
74764,2011/4/13,7,試験調整費,式　,1,63000,63000,
74764,2011/4/13,8,消耗品雑材費,式　,1,20000,20000,
74764,2011/4/13,9,交通費,式　,1,30000,30000,
74764,2011/4/13,10,諸経費,式　,1,73450,73450,
74764,2011/4/13,11,値引き,式　,1,426000,426000,
74748,2011/4/13,1,中村マンション　消防設備後改修,式　,1,25000,25000,
74835,2011/4/12,1,4月12日　エクロールプラザ　電球交換,　　,      ,         ,          ,
74835,2011/4/12,2,5階　通路　ｽﾘﾑ球,本　,2,1600,3200,
74835,2011/4/12,3,5階　通路　ｽﾘﾑ球,本　,1,1600,1600,
74835,2011/4/12,4,交換費,　　,3,1000,3000,
74837,2011/4/12,1,4月12日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海,　　,      ,         ,          ,
74837,2011/4/12,2,1階　ｴﾚﾍﾞｰﾀｰ前　ﾎﾞｰﾙ球,個　,3,240,720,
74837,2011/4/12,3,交換費,　　,3,1000,3000,
74746,2011/4/12,1,ナビオミカサビル　消防設備保守点検,式　,1,70000,70000,
74746,2011/4/12,2,タムラビル　消防設備点検,式　,1,70000,70000,
74747,2011/4/12,1,タムラビル,　　,      ,         ,          ,
74747,2011/4/12,2,消防設備保守点検に伴う修理,　　,      ,         ,          ,
74747,2011/4/12,3,LED誘導灯取替,台　,1,24680,24680,
74747,2011/4/12,4,工事費,式　,1,10000,10000,
74741,2011/4/11,1,盤加工品,式　,1,5000,5000,
74756,2011/4/8,1,受信機用ﾊﾞｯﾃﾘｰDC24V0.45AH（送料共）ﾆｯﾀﾝ,台　,1,9200,9200,
74754,2011/4/6,1,ｸﾞﾗﾝﾃﾞｨｰﾙきのくに　住宅用火災警報器取付,個　,18,1000,18000,
74739,2011/4/6,1,ガス給湯器取替工事,　　,      ,         ,          ,
74739,2011/4/6,2,ガス湯沸器,台　,1,135000,135000,
74739,2011/4/6,3,風呂リモコン,台　,1,6500,6500,
74739,2011/4/6,4,台所リモコン,台　,1,6000,6000,
74739,2011/4/6,5,器具取替工事,式　,1,13000,13000,
74739,2011/4/6,6,同上撤去処分費,式　,1,4000,4000,
74739,2011/4/6,7,給湯管接続替工費,式　,1,10000,10000,
74739,2011/4/6,8,給湯追いだき管接続替工費,式　,1,14000,14000,
