"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
86594,3,粉末ABC消火器10型                       ,本　,2,3800,7600,                    ,2019/11/22,
86594,4,消火器設置台                            ,台　,2,1000,2000,                    ,2019/11/22,
86507,1,カツラギロジテム                        ,　　,      ,         ,          ,                    ,2019/11/22,
86507,2,納品                                    ,　　,      ,         ,          ,11月22日,2019/11/22,
86507,3,消火栓始動釦（アクリル）                ,個　,1,50,50,                    ,2019/11/22,
86507,4,ノズル先パッキン（40A）                 ,個　,13,300,3900,                    ,2019/11/22,
86507,5,送料                                    ,式　,1,1200,1200,                    ,2019/11/22,
86657,1,イオンモール日根野店                    ,　　,      ,         ,          ,                    ,2019/11/21,
86657,2,防火設備点検立会い                      ,式　,1,288000,288000,11/18～21           ,2019/11/21,
86657,3,（2人×4日）                            ,　　,      ,         ,          ,                    ,2019/11/21,
86604,1,三菱電機㈱1工場3階　耐久ベンチ          ,　　,      ,         ,          ,                    ,2019/11/21,
86604,2,防爆感知器移設工事                      ,式　,1,20000,20000,11月21日,2019/11/21,
86600,1,ワールドプラザ南海「パパスＢＡＲ」      ,　　,      ,         ,          ,                    ,2019/11/21,
86600,2,ライトコントローラー取替（材工共）      ,式　,1,10000,10000,11月21日,2019/11/21,
86607,1,エクロールプラザ　電球交換              ,　　,      ,         ,          ,                    ,2019/11/21,
86607,2,11月21日,　　,      ,         ,          ,                    ,2019/11/21,
86607,3,６階　ＥＶ前　クリプトン球              ,個　,1,450,450,                    ,2019/11/21,
86607,4,７階　ＦＬ２０ＳＳ                      ,本　,1,340,340,                    ,2019/11/21,
86607,5,取替費                                  ,式　,1,2000,2000,                    ,2019/11/21,
86583,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/11/21,
86583,2,ヨーロピアン六十谷（機器点検）          ,式　,1,30000,30000,11月21日,2019/11/21,
86583,3,六十谷ビル（総合点検）                  ,式　,1,40000,40000,11月21日,2019/11/21,
86453,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/11/20,
86453,2,ヴィラヤナセ（機器点検）                ,式　,1,25400,25400,10月26日,2019/11/20,
86568,1,ラフォーレ大野中　205号室               ,　　,      ,         ,          ,11月20日,2019/11/20,
86568,2,避難はしご撤去費                        ,台　,1,3000,3000,                    ,2019/11/20,
86568,3,避難はしご処分費                        ,台　,1,1000,1000,                    ,2019/11/20,
86487,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/11/20,
86487,2,シャーメゾンオーキッド                  ,式　,1,770,770,                    ,2019/11/20,
86487,3,メゾンクレール                          ,式　,1,495,495,                    ,2019/11/20,
86487,4,フォーレスロ―カット                    ,式　,1,1320,1320,                    ,2019/11/20,
86487,5,シャーメゾン府中                        ,式　,1,495,495,                    ,2019/11/20,
86487,6,ヴィオス神前                            ,式　,1,495,495,                    ,2019/11/20,
86487,7,ヴィオトープ                            ,式　,1,770,770,                    ,2019/11/20,
86487,8,ジュリアード松江                        ,式　,1,770,770,                    ,2019/11/20,
86487,9,シャーメゾンうの                        ,式　,1,495,495,                    ,2019/11/20,
86487,10,シャーメゾン広川                        ,式　,1,495,495,                    ,2019/11/20,
86487,11,メゾン・ルテシィアⅡ                    ,式　,1,495,495,                    ,2019/11/20,
86487,12,シャーメゾン岩出                        ,式　,1,704,704,                    ,2019/11/20,
86487,13,シャーメゾン黒江                        ,式　,1,495,495,                    ,2019/11/20,
86487,14,シャーメゾン野田                        ,式　,1,737,737,                    ,2019/11/20,
86487,15,フロントパディーⅡ                      ,式　,1,737,737,                    ,2019/11/20,
86487,16,キャラ21                                ,式　,1,825,825,                    ,2019/11/20,
86487,17,シャーメゾン名高                        ,式　,1,2068,2068,                    ,2019/11/20,
86487,18,シャーメゾン尾崎                        ,式　,1,1485,1485,                    ,2019/11/20,
86487,19,シャーメゾン有田                        ,式　,1,825,825,                    ,2019/11/20,
86487,20,シャーメゾン中島                        ,式　,1,770,770,                    ,2019/11/20,
86487,21,グリーンルーフ                          ,式　,1,660,660,                    ,2019/11/20,
86487,22,グリーンルーフ                          ,式　,1,660,660,                    ,2019/11/20,
86487,23,シャーメゾン砂山南                      ,式　,1,5907,5907,                    ,2019/11/20,
86487,24,べレオＫ                                ,式　,1,2068,2068,                    ,2019/11/20,
86487,25,べレオ太田                              ,式　,1,2068,2068,                    ,2019/11/20,
86487,26,シャーメゾンｂｒｉｌｌｉａｎｔ          ,式　,1,770,770,                    ,2019/11/20,
86487,27,べレオ新通                              ,式　,1,2068,2068,                    ,2019/11/20,
86487,28,アメニティ太田                          ,式　,1,770,770,                    ,2019/11/20,
86487,29,べレオ堀止西                            ,式　,1,2068,2068,                    ,2019/11/20,
86487,30,ヴィレッジ三年坂                        ,式　,1,4136,4136,                    ,2019/11/20,
86487,31,ベレオ西浜ハーモニーガーデン            ,式　,1,3102,3102,                    ,2019/11/20,
86487,32,ディアス妙寺                            ,式　,1,693,693,                    ,2019/11/20,
86487,33,グリーンルーフ妙寺                      ,式　,1,990,990,                    ,2019/11/20,
86487,34,ベレオ園部                              ,式　,1,3102,3102,                    ,2019/11/20,
86487,35,ガーデンハイツⅡ                        ,式　,1,770,770,                    ,2019/11/20,
86487,36,コラール堀止                            ,式　,1,770,770,                    ,2019/11/20,
86487,37,シャーメゾン葵                          ,式　,1,495,495,                    ,2019/11/20,
86487,38,ベルデ堀口                              ,式　,1,2068,2068,                    ,2019/11/20,
86487,39,シャーメゾンＷＩＬＬ                    ,式　,1,770,770,                    ,2019/11/20,
86487,40,ＳｈａＭａｉｓｏｎ　ＮＡ                ,式　,1,770,770,                    ,2019/11/20,
86487,41,ベレオＢｒｉｌｌｉａｎｔ                ,式　,1,1650,1650,                    ,2019/11/20,
86487,42,ベレオ紀三井寺                          ,式　,1,1100,1100,                    ,2019/11/20,
86487,43,ベレオけやき                            ,式　,1,4136,4136,                    ,2019/11/20,
86487,44,シャーメゾン松江北                      ,式　,1,495,495,                    ,2019/11/20,
86487,45,ベレオコスモ                            ,式　,1,1650,1650,                    ,2019/11/20,
86487,46,シャーメゾンＬａＬａ                    ,式　,1,770,770,                    ,2019/11/20,
86487,47,ベレオ小堀                              ,式　,1,4136,4136,                    ,2019/11/20,
86487,48,ベレオ寺町通り                          ,式　,1,3102,3102,                    ,2019/11/20,
86487,49,メゾンド・ベレオ                        ,式　,1,1650,1650,                    ,2019/11/20,
86487,50,シャーメゾン宝亀                        ,式　,1,3454,3454,                    ,2019/11/20,
86487,51,ベレオ小野町                            ,式　,1,2068,2068,                    ,2019/11/20,
86487,52,シャーメゾン彩花                        ,式　,1,990,990,                    ,2019/11/20,
86487,53,ベレオ広瀬                              ,式　,1,5907,5907,                    ,2019/11/20,
86487,54,Ｔｏｕｒｎｅｓｏｌ                      ,式　,1,4136,4136,                    ,2019/11/20,
86487,55,Ｍａｉｓｏｎ　ｄｅ　Ａｌｌｉｅ          ,式　,1,495,495,                    ,2019/11/20,
86487,56,ディアス松野                            ,式　,1,1045,1045,                    ,2019/11/20,
86487,57,プロヌーブ今福                          ,式　,1,990,990,                    ,2019/11/20,
86487,58,ベレオ黒田ＳＯＵＴＨ                    ,式　,1,990,990,                    ,2019/11/20,
86487,59,Ｆｅｌｉｃａ紀三井寺                    ,式　,1,770,770,                    ,2019/11/20,
86487,60,ＢＥＲＥＯ　ＷＡＫＡＹＡＭＡ            ,式　,1,1595,1595,                    ,2019/11/20,
86487,61,シャーメゾン茶屋ノ丁                    ,式　,1,495,495,                    ,2019/11/20,
86487,62,ベレオくすのき                          ,式　,1,4136,4136,                    ,2019/11/20,
86487,63,フレグランス船所                        ,式　,1,1166,1166,                    ,2019/11/20,
86487,64,フレグランス船所Ⅱ                      ,式　,1,1320,1320,                    ,2019/11/20,
86487,65,タウニィ寿里                            ,式　,1,1320,1320,                    ,2019/11/20,
86487,66,フォーブル木ノ本                        ,式　,1,1166,1166,                    ,2019/11/20,
86487,67,ラベニュー城山                          ,式　,1,770,770,                    ,2019/11/20,
86487,68,フレグランス吹上                        ,式　,1,495,495,                    ,2019/11/20,
86487,69,メゾン南方                              ,式　,1,1045,1045,                    ,2019/11/20,
86487,70,ラベニュー岩橋                          ,式　,1,1166,1166,                    ,2019/11/20,
86487,71,タウニィ山村                            ,式　,1,770,770,                    ,2019/11/20,
86487,72,ラベニュー谷口                          ,式　,1,1320,1320,                    ,2019/11/20,
86487,73,タウニィ酒井                            ,式　,1,693,693,                    ,2019/11/20,
86487,74,フレグランス畑屋敷                      ,式　,1,495,495,                    ,2019/11/20,
86487,75,フォーブル苗代                          ,式　,1,693,693,                    ,2019/11/20,
86487,76,フォーブル若葉                          ,式　,1,770,770,                    ,2019/11/20,
86487,77,フォーブル松見                          ,式　,1,1320,1320,                    ,2019/11/20,
86487,78,ラベニューコスモ                        ,式　,1,770,770,                    ,2019/11/20,
86487,79,タウニィ紀ノ川                          ,式　,1,693,693,                    ,2019/11/20,
86487,80,タウニィ料理松                          ,式　,1,1122,1122,                    ,2019/11/20,
86487,81,タウニィ清水                            ,式　,1,770,770,                    ,2019/11/20,
86487,82,タウニィ浜代                            ,式　,1,968,968,                    ,2019/11/20,
86487,83,タウニィ浜代２                          ,式　,1,693,693,                    ,2019/11/20,
86487,84,フォーブルさち                          ,式　,1,1397,1397,                    ,2019/11/20,
86487,85,タウニィ美園                            ,式　,1,693,693,                    ,2019/11/20,
86487,86,フレグランス松江                        ,式　,1,495,495,                    ,2019/11/20,
86487,87,セキワガーデンハウス春日                ,式　,1,968,968,                    ,2019/11/20,
86487,88,ラベニュー根来                          ,式　,1,693,693,                    ,2019/11/20,
86487,89,シローズフレグランス                    ,式　,1,770,770,                    ,2019/11/20,
86487,90,ドミールクルス                          ,式　,1,1320,1320,                    ,2019/11/20,
86487,91,グリーンビレッジ２１                    ,式　,1,2145,2145,                    ,2019/11/20,
86487,92,サニーハイツひまわり                    ,式　,1,1320,1320,                    ,2019/11/20,
86487,93,パールハイツ有田                        ,式　,1,968,968,                    ,2019/11/20,
86487,94,フレグランス小林                        ,式　,1,495,495,                    ,2019/11/20,
86487,95,フレグランス延時                        ,式　,1,495,495,                    ,2019/11/20,
86487,96,フレグランス畑毛                        ,式　,1,1320,1320,                    ,2019/11/20,
86487,97,フレグランス藤井                        ,式　,1,770,770,                    ,2019/11/20,
86487,98,フレグランス山崎                        ,式　,1,1166,1166,                    ,2019/11/20,
86487,99,フレグランス森澤                        ,式　,1,1320,1320,                    ,2019/11/20,
86487,100,フレグランス中松江                      ,式　,1,693,693,                    ,2019/11/20,
86487,101,ガーデンハイツ箕島                      ,式　,1,693,693,                    ,2019/11/20,
86487,102,アドザックス吉田                        ,式　,1,495,495,                    ,2019/11/20,
86487,103,石津ハイツ                              ,式　,1,1045,1045,                    ,2019/11/20,
86487,104,フォーブル石野                          ,式　,1,770,770,                    ,2019/11/20,
86487,105,フレグランス翠                          ,式　,1,2354,2354,                    ,2019/11/20,
86487,106,アドザックス吉田Ｂ棟                    ,式　,1,495,495,                    ,2019/11/20,
86487,107,マリポーサ前田                          ,式　,1,495,495,                    ,2019/11/20,
86487,108,フレグランス巴                          ,式　,1,1485,1485,                    ,2019/11/20,
86487,109,フレグランス堀止                        ,式　,1,495,495,                    ,2019/11/20,
86487,110,フレグランス六十谷                      ,式　,1,770,770,                    ,2019/11/20,
86487,111,フレグランス木ノ本                      ,式　,1,495,495,                    ,2019/11/20,
86487,112,フレグランス今吉                        ,式　,1,1166,1166,                    ,2019/11/20,
86487,113,フレグランス矢野                        ,式　,1,1045,1045,                    ,2019/11/20,
86487,114,フレグランス平田                        ,式　,1,495,495,                    ,2019/11/20,
86487,115,フレグランス築港                        ,式　,1,495,495,                    ,2019/11/20,
86487,116,フレグランス松ヶ丘                      ,式　,1,495,495,                    ,2019/11/20,
86487,117,フレグランス秋桜                        ,式　,1,495,495,                    ,2019/11/20,
86487,118,フレグランス雑賀                        ,式　,1,968,968,                    ,2019/11/20,
86487,119,フレグランスロゼ                        ,式　,1,2134,2134,                    ,2019/11/20,
86487,120,グラン・ファーム                        ,式　,1,1166,1166,                    ,2019/11/20,
86487,121,フレグランス栄                          ,式　,1,1045,1045,                    ,2019/11/20,
86487,122,Ｃｉｔｙ　Ｋｉｎｏｍｏｔｏ              ,式　,1,968,968,                    ,2019/11/20,
86487,123,フレグランスせせらぎ                    ,式　,1,495,495,                    ,2019/11/20,
86487,124,フレグランスＡＫＩＨＯ                  ,式　,1,968,968,                    ,2019/11/20,
86487,125,フレグランスさつき                      ,式　,1,770,770,                    ,2019/11/20,
86487,126,ガーデンハイツ小二里                    ,式　,1,1320,1320,                    ,2019/11/20,
86487,127,フレグランス桜ヶ丘                      ,式　,1,495,495,                    ,2019/11/20,
86487,128,ガーデンハイツ小二里２                  ,式　,1,495,495,                    ,2019/11/20,
86487,129,ディアスワーブラー                      ,式　,1,770,770,                    ,2019/11/20,
86487,130,フレグランス藤井Ⅱ                      ,式　,1,693,693,                    ,2019/11/20,
86487,131,フレグランスフクイ                      ,式　,1,968,968,                    ,2019/11/20,
86487,132,ディアス栄谷                            ,式　,1,495,495,                    ,2019/11/20,
86487,133,ディアスかもと                          ,式　,1,968,968,                    ,2019/11/20,
86487,134,ベルメゾン                              ,式　,1,1320,1320,                    ,2019/11/20,
86487,135,フレグランス竹中                        ,式　,1,495,495,                    ,2019/11/20,
86487,136,ディアス松ヶ丘                          ,式　,1,495,495,                    ,2019/11/20,
86487,137,ディアス北村                            ,式　,1,1122,1122,                    ,2019/11/20,
86487,138,ディアスミレット                        ,式　,1,1320,1320,                    ,2019/11/20,
86487,139,ディアスＭ                              ,式　,1,1958,1958,                    ,2019/11/20,
86487,140,フォーブル松南                          ,式　,1,495,495,                    ,2019/11/20,
86487,141,ウェストヒルズ                          ,式　,1,1320,1320,                    ,2019/11/20,
86487,142,フレグランス布施屋                      ,式　,1,770,770,                    ,2019/11/20,
86487,143,ディアス小雑賀                          ,式　,1,847,847,                    ,2019/11/20,
86487,144,ラ・サルデーヌ                          ,式　,1,3234,3234,                    ,2019/11/20,
86487,145,ディアス黒江                            ,式　,1,1320,1320,                    ,2019/11/20,
86487,146,ディアス藤本                            ,式　,1,495,495,                    ,2019/11/20,
86487,147,ディアス藤本Ⅱ                          ,式　,1,495,495,                    ,2019/11/20,
86487,148,ディアスウチタ                          ,式　,1,495,495,                    ,2019/11/20,
86487,149,フレグランスうの                        ,式　,1,1315,1315,                    ,2019/11/20,
86487,150,マイルドディアスきし                    ,式　,1,770,770,                    ,2019/11/20,
86487,151,フレグランスⅠ                          ,式　,1,770,770,                    ,2019/11/20,
86487,152,ディアス寿里                            ,式　,1,1397,1397,                    ,2019/11/20,
86487,153,フレグランス宮原                        ,式　,1,968,968,                    ,2019/11/20,
86487,154,ディアスミニ                            ,式　,1,495,495,                    ,2019/11/20,
86487,155,ディアス一本松                          ,式　,1,2376,2376,                    ,2019/11/20,
86487,156,ディアス城山                            ,式　,1,770,770,                    ,2019/11/20,
86487,157,フレグランス池尻                        ,式　,1,495,495,                    ,2019/11/20,
86487,158,フレグランス大宮                        ,式　,1,693,693,                    ,2019/11/20,
86487,159,楠見中ディアス                          ,式　,1,968,968,                    ,2019/11/20,
86487,160,セフィラ　プラッツ                      ,式　,1,770,770,                    ,2019/11/20,
86487,161,ハイツ楠                                ,式　,1,495,495,                    ,2019/11/20,
86487,162,サニーコート                            ,式　,1,1430,1430,                    ,2019/11/20,
86487,163,フォーレスうえだ                        ,式　,1,1694,1694,                    ,2019/11/20,
86487,164,ハイツ萩                                ,式　,1,693,693,                    ,2019/11/20,
86487,165,フォーレス有本                          ,式　,1,1045,1045,                    ,2019/11/20,
86487,166,楠見中ディアスⅡ                        ,式　,1,495,495,                    ,2019/11/20,
86487,167,ハイツ森                                ,式　,1,1045,1045,                    ,2019/11/20,
86487,168,フォーレス花野                          ,式　,1,1166,1166,                    ,2019/11/20,
86487,169,フレグランス小雑賀                      ,式　,1,770,770,                    ,2019/11/20,
86487,170,グリーンルーフ塩屋                      ,式　,1,495,495,                    ,2019/11/20,
86487,171,フレグランス南紀の台                    ,式　,1,990,990,                    ,2019/11/20,
86487,172,グリーンルーフＣｏｃｃｏ                ,式　,1,495,495,                    ,2019/11/20,
86487,173,ハイツ楠Ⅱ                              ,式　,1,495,495,                    ,2019/11/20,
86487,174,シャーメゾン山中                        ,式　,1,495,495,                    ,2019/11/20,
86487,175,シャーメゾン高松                        ,式　,1,770,770,                    ,2019/11/20,
86487,176,メゾン雑賀                              ,式　,1,495,495,                    ,2019/11/20,
86487,177,グリーンルーフのうがわ                  ,式　,1,968,968,                    ,2019/11/20,
86487,178,ドエルＫ                                ,式　,1,495,495,                    ,2019/11/20,
86487,179,シャーメゾン山崎                        ,式　,1,1320,1320,                    ,2019/11/20,
86487,180,シャーメゾン新堂                        ,式　,1,1870,1870,                    ,2019/11/20,
86487,181,シャーメゾン小雑賀                      ,式　,1,1045,1045,                    ,2019/11/20,
86487,182,エクセレンス六十谷                      ,式　,1,770,770,                    ,2019/11/20,
86487,183,シャーメゾンＨＡＭＡＩＣＨＩ            ,式　,1,990,990,                    ,2019/11/20,
86487,184,シャーメゾン打田                        ,式　,1,1045,1045,                    ,2019/11/20,
86487,185,シャーメゾン堀口                        ,式　,1,1320,1320,                    ,2019/11/20,
86487,186,シャーメゾン新堂Ⅱ                      ,式　,1,1045,1045,                    ,2019/11/20,
86487,187,シャーメゾンキタグチ                    ,式　,1,495,495,                    ,2019/11/20,
86487,188,セファミ荊本                            ,式　,1,1045,1045,                    ,2019/11/20,
86487,189,フォーレスＩ＆Ｎ                        ,式　,1,495,495,                    ,2019/11/20,
86487,190,シャーメゾンＭ                          ,式　,1,495,495,                    ,2019/11/20,
86487,191,ヴィンヤードハウスⅢ                    ,式　,1,495,495,                    ,2019/11/20,
86487,192,エクセレンス六十谷Ⅱ                    ,式　,1,770,770,                    ,2019/11/20,
86487,193,ガーデンハイツ湯浅                      ,式　,1,770,770,                    ,2019/11/20,
86487,194,ルミエール湊                            ,式　,1,770,770,                    ,2019/11/20,
86487,195,シャーメゾン紀峰                        ,式　,1,770,770,                    ,2019/11/20,
86487,196,グランメール福島                        ,式　,1,770,770,                    ,2019/11/20,
86487,197,パールハイツ箕島                        ,式　,1,693,693,                    ,2019/11/20,
86487,198,ワイズヴィラ                            ,式　,1,550,550,                    ,2019/11/20,
86487,199,フォーレス・ノベル                      ,式　,1,770,770,                    ,2019/11/20,
86487,200,藤栄ハイツ                              ,式　,1,693,693,                    ,2019/11/20,
86487,201,ラ・サルデーヌⅡ                        ,式　,1,495,495,                    ,2019/11/20,
86487,202,メゾン・ルテシィア                      ,式　,1,495,495,                    ,2019/11/20,
86487,203,シャーメゾン下津                        ,式　,1,693,693,                    ,2019/11/20,
86487,204,リヴェール　ヒデ                        ,式　,1,770,770,                    ,2019/11/20,
86487,205,シャーメゾンくすの木                    ,式　,1,1980,1980,                    ,2019/11/20,
86487,206,シャーメゾン笠松                        ,式　,1,770,770,                    ,2019/11/20,
86487,207,パークハイツ                            ,式　,1,495,495,                    ,2019/11/20,
86487,208,サニーハイツ向島                        ,式　,1,495,495,                    ,2019/11/20,
86487,209,リバーサイド湯浅                        ,式　,1,770,770,                    ,2019/11/20,
86487,210,ラガール湯浅                            ,式　,1,495,495,                    ,2019/11/20,
86487,211,五月ハイツ                              ,式　,1,1386,1386,                    ,2019/11/20,
86487,212,アン・セリジェ                          ,式　,1,770,770,                    ,2019/11/20,
86487,213,ブランシェ前田                          ,式　,1,770,770,                    ,2019/11/20,
86487,214,シャーメゾン青木                        ,式　,1,770,770,                    ,2019/11/20,
86487,215,フォーナス                              ,式　,1,968,968,                    ,2019/11/20,
86487,216,パレスデュオ・照（テラス）              ,式　,1,770,770,                    ,2019/11/20,
86487,217,シャーメゾンハーヴェスト                ,式　,1,770,770,                    ,2019/11/20,
86487,218,クレール松ヶ丘                          ,式　,1,495,495,                    ,2019/11/20,
86487,219,クレール                                ,式　,1,770,770,                    ,2019/11/20,
86487,220,アン・セリジェ　Ⅱ                      ,式　,1,495,495,                    ,2019/11/20,
86487,221,フレグランス二里ヶ浜                    ,式　,1,770,770,                    ,2019/11/20,
86487,222,アベニール                              ,式　,1,770,770,                    ,2019/11/20,
86487,223,ディアス赤坂                            ,式　,1,770,770,                    ,2019/11/20,
86487,224,カサ・フィオーレＦＧ                    ,式　,1,770,770,                    ,2019/11/20,
86487,225,シャーメゾン安上                        ,式　,1,968,968,                    ,2019/11/20,
86487,226,フローラ                                ,式　,1,770,770,                    ,2019/11/20,
86487,227,ワイズコート                            ,式　,1,495,495,                    ,2019/11/20,
86487,228,シャーメゾン西高松                      ,式　,1,495,495,                    ,2019/11/20,
86487,229,シャーメゾン木ノ本                      ,式　,1,693,693,                    ,2019/11/20,
86487,230,ブランシェＳ                            ,式　,1,693,693,                    ,2019/11/20,
86487,231,ディアスＡＫＩＨＯ                      ,式　,1,693,693,                    ,2019/11/20,
86487,232,シャンブルＭ                            ,式　,1,968,968,                    ,2019/11/20,
86487,233,シャーメゾン幸輝                        ,式　,1,1166,1166,                    ,2019/11/20,
86487,234,ボナール千且                            ,式　,1,770,770,                    ,2019/11/20,
86487,235,イマージュ浜の宮                        ,式　,1,495,495,                    ,2019/11/20,
86487,236,ヴィラ天神崎                            ,式　,1,935,935,                    ,2019/11/20,
86487,237,シャーメゾンフクイ                      ,式　,1,495,495,                    ,2019/11/20,
86487,238,アヴェンヌ太田                          ,式　,1,1122,1122,                    ,2019/11/20,
86487,239,メゾネット松島                          ,式　,1,495,495,                    ,2019/11/20,
86487,240,シャーメゾン今福                        ,式　,1,495,495,                    ,2019/11/20,
86487,241,イマージュ浜の宮Ⅱ                      ,式　,1,693,693,                    ,2019/11/20,
86487,242,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ            ,式　,1,495,495,                    ,2019/11/20,
86487,243,シャーメゾン西浜Ａ                      ,式　,1,693,693,                    ,2019/11/20,
86487,244,和歌浦ガーデンテラス                    ,式　,1,1320,1320,                    ,2019/11/20,
86487,245,シャーメゾン彩都Ａ                      ,式　,1,693,693,                    ,2019/11/20,
86487,246,シャーメゾンロイヤルヒルズⅠ            ,式　,1,495,495,                    ,2019/11/20,
86487,247,シャーメゾン下津野                      ,式　,1,1166,1166,                    ,2019/11/20,
86532,1,りんくうプレミアムアウトレット          ,　　,      ,         ,          ,                    ,2019/11/19,
86532,2,2820区画　誘導灯移設工事                ,式　,1,25000,25000,11/12・19           ,2019/11/19,
86585,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2019/11/19,
86585,2,スズキアリーナ国体道路店（総合点検）    ,式　,1,10000,10000,11月19日,2019/11/19,
86508,1,(仮称)福島区福島7丁目新築工事           ,　　,      ,         ,          ,                    ,2019/11/18,
86508,2,消防設備工事                            ,式　,1,313000,313000,8/19～11/18         ,2019/11/18,
86519,1,123阿南店                               ,　　,      ,         ,          ,                    ,2019/11/18,
86519,2,消防設備保守点検後不備改修工事          ,式　,1,76000,76000,11月18日,2019/11/18,
86537,1,123鶴橋店                               ,　　,      ,         ,          ,                    ,2019/11/18,
86537,2,断線修理                                ,式　,1,18000,18000,11月18日,2019/11/18,
86474,1,納品                                    ,　　,      ,         ,          ,                    ,2019/11/16,
86474,2,ﾊﾝﾄﾞﾙﾛｯｸ　BS23028031                    ,個　,5,30,150,11月16日,2019/11/16,
86518,1,123初島店                               ,　　,      ,         ,          ,                    ,2019/11/15,
86518,2,消防設備保守点検後不備改修工事          ,式　,1,7000,7000,11月15日,2019/11/15,
86582,1,消防設備保守点検（総合点検）            ,式　,1,30000,30000,11月15日,2019/11/15,
86579,1,消防設備保守点検（総合点検）            ,式　,1,30000,30000,11月15日,2019/11/15,
86485,1,三菱電機3工場外部東棟少量危険物倉庫     ,　　,      ,         ,          ,                    ,2019/11/14,
86485,2,自動火災報知設備工事                    ,式　,1,170000,170000,                    ,2019/11/14,
86485,3,粉末ABC消火器10型                       ,本　,1,3500,3500,                    ,2019/11/14,
86485,4,消火器格納箱(SUS)                       ,台　,1,6000,6000,                    ,2019/11/14,
86472,1,中井・中谷様邸　電気設備工事            ,　　,      ,         ,          ,                    ,2019/11/14,
86472,2,本体工事                                ,式　,1,551500,551500,                    ,2019/11/14,
86472,3,追加工事                                ,式　,1,54800,54800,                    ,2019/11/14,
86472,4,着工前工事                              ,式　,1,40000,40000,                    ,2019/11/14,
86455,1,御社　本社社屋                          ,　　,      ,         ,          ,                    ,2019/11/14,
86455,2,誤報調査及び感知器取替                  ,式　,1,35000,35000,11月14日,2019/11/14,
86479,1,笠田高校                                ,　　,      ,         ,          ,                    ,2019/11/13,
86479,2,自動火災報知設備　幹線修理              ,式　,1,106000,106000,10/4・11/13         ,2019/11/13,
86441,1,羽曳野市軽里共同住宅                    ,　　,      ,         ,          ,10/25～11/13        ,2019/11/13,
86441,2,避難器具設備                            ,式　,1,110000,110000,                    ,2019/11/13,
86441,3,誘導灯設備                              ,式　,1,119000,119000,                    ,2019/11/13,
86441,4,消火器及び届出立会試験費                ,式　,1,78700,78700,                    ,2019/11/13,
86522,1,123塩屋店                               ,　　,      ,         ,          ,                    ,2019/11/13,
86522,2,多目的便所　自動水栓取替工事            ,式　,1,78000,78000,11月13日,2019/11/13,
86512,1,イオンモールりんくう泉南                ,　　,      ,         ,          ,                    ,2019/11/12,
86512,2,防火設備改修                            ,式　,1,324000,324000,11/8・12            ,2019/11/12,
86443,1,ファミリーばーべなⅡ　203号室           ,　　,      ,         ,          ,11月12日,2019/11/12,
86443,2,住警器(取付費込)                        ,台　,2,3000,6000,                    ,2019/11/12,
86478,1,タイシン物流㈱                          ,　　,      ,         ,          ,                    ,2019/11/12,
86478,2,動力消防ポンプ用バッテリー取替          ,式　,1,20000,20000,11月12日,2019/11/12,
86527,1,マスターズゴルフクラブ                  ,　　,      ,         ,          ,                    ,2019/11/12,
86527,2,断線修理　応援                          ,式　,1,20000,20000,11月12日,2019/11/12,
86470,1,外灯工事                                ,式　,1,20000,20000,11月11日,2019/11/11,
86442,1,リブ直川Ⅱ　110号室                     ,　　,      ,         ,          ,11月11日,2019/11/11,
86442,2,住警器(取付費込)                        ,台　,1,3000,3000,                    ,2019/11/11,
86438,1,山添村ＰＪ改装工事                      ,　　,      ,         ,          ,                    ,2019/11/11,
86438,2,移報工事                                ,式　,1,78000,78000,10月29日,2019/11/11,
86440,1,八尾市桂町グループホーム                ,　　,      ,         ,          ,                    ,2019/11/11,
86440,2,消防設備工事                            ,式　,1,1100000,1100000,9/25～11/7          ,2019/11/11,
86498,1,イオンモール貝塚店                      ,　　,      ,         ,          ,                    ,2019/11/9,
86498,2,自動火災報知設備2階中央通路感知器交換   ,式　,1,39600,39600,10/30・11/9         ,2019/11/9,
86471,1,水栓取替及び水栓内部ユニット交換        ,式　,1,51600,51600,11/5・9             ,2019/11/9,
86492,1,大津市民病院                            ,　　,      ,         ,          ,                    ,2019/11/9,
86492,2,基本探査料(技術料・機器損料・安全管理費),班　,1,110000,110000,                    ,2019/11/9,
86492,3,撮影費：X線フィルム(通常品)             ,枚　,6,2700,16200,                    ,2019/11/9,
86492,4,撮影費：X線フィルム(特殊品)             ,枚　,2,5100,10200,                    ,2019/11/9,
86492,5,交通諸経費                              ,式　,1,8000,8000,                    ,2019/11/9,
86495,1,りんくうエルガビル                      ,　　,      ,         ,          ,                    ,2019/11/8,
86495,2,防火設備点検立会費（夜間2名）           ,式　,1,36000,36000,11月8日,2019/11/8,
86530,1,アピア逆瀬川                            ,　　,      ,         ,          ,                    ,2019/11/8,
86530,2,点検不備改修　応援                      ,式　,1,20000,20000,11月8日,2019/11/8,
