"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
72438,2009/6/1,4,2階ｴﾚﾍﾞｰﾀｰ前　ﾎﾞｰﾙ球,個　,2,240,480,
72438,2009/6/1,5,交換費,　　,4,1000,4000,
72439,2009/6/1,1,6月1日　ダイヤモンドプラザ電球等交換,　　,      ,         ,          ,
72439,2009/6/1,2,3階ﾌｧｲﾝ店前　ﾊﾛｹﾞﾝ球,個　,1,1600,1600,
72439,2009/6/1,3,交換費,　　,1,1000,1000,
72419,2009/6/1,1,消火器　ABC型,本　,20,3800,76000,
72419,2009/6/1,2,消火台,台　,10,800,8000,
72420,2009/5/31,1,消火器　ABC4型,本　,1,3500,3500,
72440,2009/5/30,1,ダイヤモンドプラザ電球等交換,　　,      ,         ,          ,
72440,2009/5/30,2,4階　廊下　ﾊﾛｹﾞﾝ電球,個　,1,1600,1600,
72440,2009/5/30,3,5階　廊下　ﾊﾛｹﾞﾝ球,個　,1,1600,1600,
72440,2009/5/30,4,交換費,式　,2,1000,2000,
72481,2009/5/28,1,5月28日 パルビル　電球交換,　　,      ,         ,          ,
72481,2009/5/28,2,1F　道路側外灯　ﾋﾞｰﾑﾗﾝﾌﾟ,個　,1,1450,1450,
72481,2009/5/28,3,1F　裏通路　ﾎﾞｰﾙ球,個　,1,350,350,
72481,2009/5/28,4,2F　通路　誘導灯(1台）蛍光灯,本　,3,340,1020,
72481,2009/5/28,5,1F～2F階段　ｽﾎﾟｯﾄ　ﾋﾞｰﾑﾗﾝﾌﾟ,個　,2,1450,2900,
72481,2009/5/28,6,3F　通路　誘導灯(2台）蛍光灯,本　,3,340,1020,
72481,2009/5/28,7,3F　階段　踊り場　ｼﾘｶ球,個　,2,180,360,
72481,2009/5/28,8,交換費,　　,12,1000,12000,
72417,2009/5/28,1,紀の川準道場,　　,      ,         ,          ,
72417,2009/5/28,2,消防設備保守点検,式　,1,30000,30000,
72487,2009/5/27,1,ＪＡ川辺様,　　,      ,         ,          ,
72487,2009/5/27,2,消防設備工事,式　,1,100000,100000,
72487,2009/5/27,3,受信機移設工事,式　,1,50000,50000,
72487,2009/5/27,4,電池取替,式　,1,12000,12000,
72487,2009/5/27,5,既設部改修工事,式　,1,32500,32500,
72490,2009/5/27,1,こやす歯科クリニック　工事,式　,1,300000,300000,
72441,2009/5/27,1,誘導灯予備電源ﾊﾞｯﾃﾘｰ交換,式　,1,67000,67000,
72444,2009/5/27,1,消火器ABC10型,本　,1,4500,4500,
72444,2009/5/27,2,消火器用設置台,台　,3,1000,3000,
72447,2009/5/27,1,電球交換及び軒下照明撤去処分,式　,1,45000,45000,
72403,2009/5/23,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山三木町　消防設備点検,式　,1,54960,54960,
72403,2009/5/23,2,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山田中町　消防設備点検,式　,1,51280,51280,
72403,2009/5/23,3,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山塩屋　消防設備点検,式　,1,56960,56960,
72402,2009/5/23,1,コーポパルファム,　　,      ,         ,          ,
72402,2009/5/23,2,火災警報器取付,台　,19,1000,19000,
72436,2009/5/22,1,5月22日　エクロールプラザ電球交換,　　,      ,         ,          ,
72436,2009/5/22,2,7階ｴﾚﾍﾞｰﾀｰ前　ﾐﾆｸﾘﾌﾟﾄﾝ球,個　,1,450,450,
72436,2009/5/22,3,5階ｴﾚﾍﾞｰﾀｰ前　ﾐﾆｸﾘﾌﾟﾄﾝ球,個　,1,450,450,
72436,2009/5/22,4,4階ｴﾚﾍﾞｰﾀｰ前　ﾐﾆｯｸﾘﾌﾟﾄﾝ球,個　,1,450,450,
72436,2009/5/22,5,5階ｴﾚﾍﾞｰﾀｰ前　誘導灯,個　,1,480,480,
72436,2009/5/22,6,6階ｴﾚﾍﾞｰﾀｰ前　誘導灯,個　,1,480,480,
72436,2009/5/22,7,交換費,　　,5,1000,5000,
72401,2009/5/22,1,消防設備点検に伴う修繕　誘導灯等,式　,1,19000,19000,
72415,2009/5/20,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山布施屋　ラッチ交換,式　,1,20000,20000,
72410,2009/5/20,1,黒田デイサービス　消防設備保守点検,式　,1,300000,300000,
72410,2009/5/20,2,HMスタジオ　自火報消防点検,式　,1,200000,200000,
72407,2009/5/20,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72407,2009/5/20,2,6工場4階　アース工事,式　,1,12000,12000,
72408,2009/5/20,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72408,2009/5/20,2,マインド2階　電話工事,式　,1,18000,18000,
72409,2009/5/20,1,コスモ応援分,　　,      ,         ,          ,
72409,2009/5/20,2,44307,人員,1,18000,18000,
72409,2009/5/20,3,44308,人員,1,18000,18000,
72409,2009/5/20,4,44309,人員,1,18000,18000,
72409,2009/5/20,5,44310,人員,1,18000,18000,
72409,2009/5/20,6,44323,人員,1,18000,18000,
72409,2009/5/20,7,44324,人員,1,18000,18000,
72409,2009/5/20,8,44325,人員,1,18000,18000,
72409,2009/5/20,9,44327,人員,1,18000,18000,
72409,2009/5/20,10,和歌山で内作業,　　,      ,         ,          ,
72409,2009/5/20,11,44329,人員,1,18000,18000,
72416,2009/5/20,1,南海化学応援,　　,      ,         ,          ,
72416,2009/5/20,2,44331,人員,1,18000,18000,
72416,2009/5/20,3,44332,人員,1,18000,18000,
72416,2009/5/20,4,44334,人員,1,18000,18000,
72416,2009/5/20,5,44335,人員,1,18000,18000,
72416,2009/5/20,6,5月20日　7：00～19：00,人員,1,24750,24750,
72360,2009/5/20,1,住宅警報器,個　,100,2500,250000,
72379,2009/5/20,1,エクロールプラザ電球交換,　　,      ,         ,          ,
72379,2009/5/20,2,44306,　　,      ,         ,          ,
72379,2009/5/20,3,１階階段　直管FL20W,本　,1,520,520,
72379,2009/5/20,4,２階　フロアー　ﾐﾆｸﾘﾌﾟﾄﾝ球,個　,1,450,450,
72379,2009/5/20,5,６階　廊下　ｽﾘﾑ球,本　,1,1600,1600,
72379,2009/5/20,6,７階　廊下　ｽﾘﾑ球,本　,1,1600,1600,
72379,2009/5/20,7,交換費,式　,1,4000,4000,
72379,2009/5/20,8,44310,　　,      ,         ,          ,
72379,2009/5/20,9,２階　通路　ﾐﾆｸﾘﾌﾟﾄﾝ球,個　,1,450,450,
72379,2009/5/20,10,３階　階段　FL20W,本　,1,340,340,
72379,2009/5/20,11,交換費,式　,1,2000,2000,
72379,2009/5/20,12,44327,　　,      ,         ,          ,
72379,2009/5/20,13,７階　廊下　ｽﾘﾑ球,本　,1,1600,1600,
72379,2009/5/20,14,交換費,式　,1,1000,1000,
72411,2009/5/20,1,三菱電機株式会社冷熱システム製作所,　　,      ,         ,          ,
72411,2009/5/20,2,体育館消防設備保守点検,式　,1,57000,57000,
72411,2009/5/20,3,マインド消防設備保守点検,式　,1,9500,9500,
72411,2009/5/20,4,くろしお倶楽部消防設備保守点検,式　,1,38000,38000,
72411,2009/5/20,5,所内防災設備の保守点検,式　,1,1320500,1320500,
72389,2009/5/20,1,消防設備保守点検,式　,1,160000,160000,
72382,2009/5/20,1,消防設備保守点検,式　,1,40000,40000,
72367,2009/5/20,1,工事名：㈱松源内原店新築工事,　　,      ,         ,          ,
72367,2009/5/20,2,防災設備工事　出来高 50％,式　,1,2200000,2200000,
72397,2009/5/20,1,消防設備保守点検,式　,1,30000,30000,
72383,2009/5/20,1,水鉄ｶﾞｰﾃﾞﾝﾊﾟｰｸ　建設設備検査,式　,1,20000,20000,
72398,2009/5/20,1,オーエクリーンセンター,　　,1,         ,          ,
72398,2009/5/20,2,消防設備保守点検,式　,1,65000,65000,
72384,2009/5/20,1,消防設備保守点検,式　,1,50000,50000,
72391,2009/5/20,1,消防設備保守点検,式　,1,42857,42857,
72387,2009/5/20,1,消防設備保守点検,式　,1,33333,33333,
72396,2009/5/20,1,消防設備保守点検,式　,1,20000,20000,
72414,2009/5/20,1,自宅電気工事,式　,1,648400,648400,
72414,2009/5/20,2,お店空調設備修理,式　,1,190000,190000,
72393,2009/5/19,1,定温ｽﾎﾟｯﾄ型感知器,個　,2,1850,3700,
72393,2009/5/19,2,工事費,式　,1,15000,15000,
72358,2009/5/18,1,グレイス木ノ本,　　,      ,         ,          ,
72358,2009/5/18,2,消火器　ABC4型,本　,1,3800,3800,
72363,2009/5/18,1,ラヴィーナ和歌山,　　,      ,         ,          ,
72363,2009/5/18,2,熱感知器　差動式ｽﾎﾟｯﾄ型2種防水,台　,1,2720,2720,
72363,2009/5/18,3,取替工事,式　,1,5000,5000,
72355,2009/5/18,1,ビーンズ２５　エアコン取替,式　,1,80000,80000,
72376,2009/5/16,1,ダイヤモンドプラザ電球等交換,　　,      ,         ,          ,
72376,2009/5/16,2,44327,　　,      ,         ,          ,
72376,2009/5/16,3,１階　通路　ﾊﾛｹﾞﾝ電球,個　,1,1600,1600,
72376,2009/5/16,4,３階　通路　ﾊﾛｹﾞﾝ電球,個　,1,1600,1600,
72376,2009/5/16,5,取替費,式　,1,2000,2000,
72376,2009/5/16,6,44332,　　,      ,         ,          ,
72376,2009/5/16,7,１階　通路　表示灯,式　,1,1000,1000,
72376,2009/5/16,8,取替費,式　,1,2000,2000,
72352,2009/5/15,1,フォーゲルネスト,　　,      ,         ,          ,
72352,2009/5/15,2,消火器　ABC4型,本　,1,3800,3800,
72351,2009/5/15,1,消防設備保守点検,式　,1,10000,10000,
72371,2009/5/14,1,ひだまり荘　誘導灯　移設工事,式　,1,5000,5000,
72565,2009/5/14,1,自動火災警報設備　1F既存倉庫,式　,1,605000,605000,
72565,2009/5/14,2,自動火災警報設備　2F既存倉庫,式　,1,616000,616000,
72348,2009/5/13,1,消火ホース　50*20,本　,2,14000,28000,
72348,2009/5/13,2,屋外ホース格納箱,個　,1,20000,20000,
72339,2009/5/11,1,ヘルメット,個　,4,2500,10000,
72340,2009/5/11,1,ヴェルセンチュリー　住宅警警器取付,台　,36,1000,36000,
72345,2009/5/11,1,使用開始届作成費,式　,1,8000,8000,
72347,2009/5/11,1,消火器詰替　10型,本　,1,2800,2800,
72347,2009/5/11,2,消火器（西川製作所分）,本　,3,4000,12000,
72347,2009/5/11,3,設置台,　　,3,1000,3000,
73258,2009/5/10,1,消防設備点検,式　,1,149300,149300,
72338,2009/5/8,1,カーサグランデ,　　,      ,         ,          ,
72338,2009/5/8,2,消火器　ABC4型,本　,1,3800,3800,
72338,2009/5/8,3,同上処分費,本　,1,600,600,
72341,2009/5/8,1,江原様,　　,      ,         ,          ,
72341,2009/5/8,2,住宅火災警報器　取付工賃,台　,5,1000,5000,
72342,2009/5/8,1,江原様,　　,      ,         ,          ,
72342,2009/5/8,2,熱感知器,台　,1,2800,2800,
72342,2009/5/8,3,取付工賃,台　,1,1000,1000,
72334,2009/5/7,1,住宅警報器　薄型2種（SH38455）,個　,8,3800,30400,
72373,2009/5/2,1,火報設備工事,式　,1,761905,761905,
72368,2009/5/1,1,煙感知器　光電式ｽﾎﾟｯﾄ型　3種,　　,1,8000,8000,
72361,2009/5/1,1,誘導灯,　　,      ,         ,          ,
72361,2009/5/1,2,予備電源ﾊﾞｯﾃﾘ－　FK376,個　,2,6600,13200,
72361,2009/5/1,3,予備電源ﾊﾞｯﾃﾘ－　FK381,個　,1,4400,4400,
72361,2009/5/1,4,交換手数料,式　,1,2500,2500,
72374,2009/4/28,1,工事件名：住金構内,式　,1,40000,40000,
72343,2009/4/28,1,近畿日本ツーリスト様,　　,      ,         ,          ,
72343,2009/4/28,2,消防設備届出書　作成代,式　,1,10000,10000,
72343,2009/4/28,3,消火器　ABC10型,本　,2,4000,8000,
72343,2009/4/28,4,設置台,　　,2,1000,2000,
72405,2009/4/25,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72405,2009/4/25,2,1工場　2階喫煙ルーム工事,式　,1,52000,52000,
72406,2009/4/25,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72406,2009/4/25,2,5工場　2階工事,式　,1,175000,175000,
72370,2009/4/25,1,三菱電機株式会社 1工場撤去作業,式　,1,15000,15000,
72364,2009/4/24,1,本町ディサービスしあわせ,　　,      ,         ,          ,
72364,2009/4/24,2,改修に伴う機器の撤去、再取付,式　,1,60000,60000,
72369,2009/4/23,1,パチンコ　プラチナ,　　,      ,         ,          ,
72369,2009/4/23,2,移動式消火器　薬剤詰替,式　,1,27000,27000,
72369,2009/4/23,3,消火器ＢＯＸ,台　,1,3000,3000,
72323,2009/4/23,1,プライムハウス　感知器取付,個　,20,1000,20000,
72303,2009/4/22,1,住宅警報器,個　,100,2500,250000,
72400,2009/4/22,1,サンルーカス　消防設備点検,式　,1,43460,43460,
72302,2009/4/22,1,住宅警報器,個　,81,2500,202500,
72317,2009/4/22,1,光電式ｽﾎﾟｯﾄ型煙感知器（ﾍﾞｰｽ共）,個　,15,7065,105975,
72366,2009/4/21,1,ベル　BD-6-24-11,個　,1,1620,1620,
72399,2009/4/21,1,グリーンフル根来　消防設備点検,式　,1,62520,62520,
72328,2009/4/20,1,クロスタワー大阪ベイ改修工事,式　,1,30000,30000,
72329,2009/4/20,1,パチンコ1・2・3塩屋店,　　,      ,         ,          ,
72329,2009/4/20,2,消防設備点検に伴う修繕,式　,1,25000,25000,
72324,2009/4/20,1,コスモ応援分,　　,      ,         ,          ,
72324,2009/4/20,2,44278,人員,1,18000,18000,
72324,2009/4/20,3,44279,人員,1,18000,18000,
72324,2009/4/20,4,44280,人員,1,18000,18000,
72324,2009/4/20,5,44281,人員,1,18000,18000,
72324,2009/4/20,6,44283,人員,1,18000,18000,
72324,2009/4/20,7,44285,人員,1,18000,18000,
72324,2009/4/20,8,44286,人員,1,18000,18000,
72325,2009/4/20,1,コスモ応援分,　　,      ,         ,          ,
72325,2009/4/20,2,44287,人員,1,18000,18000,
72325,2009/4/20,3,44288,人員,1,18000,18000,
72325,2009/4/20,4,44289,人員,1,18000,18000,
72325,2009/4/20,5,44292,人員,1,18000,18000,
72325,2009/4/20,6,44293,人員,1,18000,18000,
72325,2009/4/20,7,44294,人員,1,18000,18000,
72325,2009/4/20,8,44295,人員,1,18000,18000,
72325,2009/4/20,9,44296,人員,1,18000,18000,
72325,2009/4/20,10,44297,人員,1,18000,18000,
72325,2009/4/20,11,44299,人員,1,18000,18000,
72325,2009/4/20,12,44300,人員,1,18000,18000,
72325,2009/4/20,13,44301,人員,1,18000,18000,
72325,2009/4/20,14,44302,人員,1,18000,18000,
72325,2009/4/20,15,44303,人員,1,18000,18000,
72325,2009/4/20,16,44306,人員,1,18000,18000,
72326,2009/4/20,1,ディアス藤本 住宅用火災警報器取付,台　,8,1000,8000,
72327,2009/4/20,1,ディアス藤本Ⅱ　住宅用火災警報器取付,台　,8,1000,8000,
72295,2009/4/20,1,新栄電気　様,　　,      ,         ,          ,
72295,2009/4/20,2,みさきクリニック　誘導灯消防届出立会費,式　,1,30000,30000,
72313,2009/4/20,1,消防設備保守点検,式　,1,30000,30000,
72313,2009/4/20,2,消費税値引き,　　,      ,         ,1429,
72306,2009/4/20,1,下津行政局庁舎建設（電気設備）工事,　　,      ,         ,          ,
72306,2009/4/20,2,出来高　20％分,式　,1,2095238,2095238,
72316,2009/4/20,1,消防設備保守点検,式　,1,30000,30000,
72316,2009/4/20,2,消費税値引き,　　,      ,         ,1429,
72346,2009/4/18,1,MC-2用　架台,　　,1,2200,2200,
72281,2009/4/17,1,消火器ABC4型,本　,1,3000,3000,
72281,2009/4/17,2,処分費,本　,1,1000,1000,
72293,2009/4/17,1,ステーキ割烹　富士,　　,      ,         ,          ,
72293,2009/4/17,2,消防設備保守点検（総合点検）,式　,1,30000,30000,
72293,2009/4/17,3,消火器ABC10型,本　,1,4500,4500,
72293,2009/4/17,4,消火器設置台セット,　　,1,1000,1000,
72293,2009/4/17,5,消火器処分代,　　,1,1000,1000,
72293,2009/4/17,6,誘導灯ﾊﾞｯﾃﾘｰ　FK341,　　,1,3300,3300,
72293,2009/4/17,7,取替代,式　,1,2000,2000,
72288,2009/4/17,1,消防設備点検（総合点検）,式　,1,30000,30000,
72249,2009/4/16,1,橋本警察署,　　,      ,         ,          ,
72249,2009/4/16,2,消火器格納箱（10型用2本入）　MC-2,個　,1,5500,5500,
72330,2009/4/15,1,東岸和田（テナント）消防設備工事,式　,1,50000,50000,
72259,2009/4/15,1,住宅警報器,個　,200,2500,500000,
72256,2009/4/14,1,グリーンフルカルム,　　,      ,         ,          ,
72256,2009/4/14,2,消火器　ABC4型,本　,1,3800,3800,
72256,2009/4/14,3,同上処分費,本　,1,600,600,
72254,2009/4/14,1,粉末消火薬剤（処分）,缶　,3,1000,3000,
72264,2009/4/14,1,光電式ｽﾎﾟｯﾄ型煙感知器　２種,個　,1,9160,9160,
72241,2009/4/13,1,パティオス　消防設備点検,式　,1,7600,7600,
72242,2009/4/13,1,マリンハイツＡ棟・Ｂ棟　消防設備点検,式　,1,22320,22320,
72243,2009/4/13,1,グリーンフル今中,　　,      ,         ,          ,
72243,2009/4/13,2,消火器　ABC4型,本　,1,3800,3800,
72243,2009/4/13,3,同上処分費,本　,1,600,600,
72244,2009/4/13,1,セトレ岩出,　　,      ,         ,          ,
72244,2009/4/13,2,消火器　ABC4型,本　,1,3800,3800,
72244,2009/4/13,3,同上処分費,本　,1,600,600,
72331,2009/4/11,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ十番町　消防設備点検,式　,1,113360,113360,
72247,2009/4/11,1,ボイラー工事,式　,1,161905,161905,
72272,2009/4/10,1,消防設備保守点検,式　,1,20000,20000,
72239,2009/4/10,1,店内ｽﾎﾟｯﾄﾗｲﾄ交換,　　,      ,         ,          ,
72239,2009/4/10,2,ASE940763,台　,8,5880,47040,
72239,2009/4/10,3,ﾀﾞｲｸﾛﾊﾛｹﾞﾝ球,個　,8,2100,16800,
72240,2009/4/10,1,FK376　誘導灯,個　,3,5810,17430,
72240,2009/4/10,2,FK377　交換電池,個　,2,7840,15680,
72240,2009/4/10,3,FG1E　点灯管,個　,20,70,1400,
72240,2009/4/10,4,FL20SSD18　直管蛍光灯,個　,25,200,5000,
72269,2009/4/10,1,ナビオミカサビル　消防設備保守点検,式　,1,70000,70000,
72269,2009/4/10,2,タムラビル　消防設備保守点検,式　,1,70000,70000,
72271,2009/4/10,1,ニシコーダンボール消防設備保守点検,式　,1,80000,80000,
72275,2009/4/10,1,きらくゆ,　　,      ,         ,          ,
72275,2009/4/10,2,非常照明及び排煙設備点検及び書類作成,式　,1,40000,40000,
72276,2009/4/10,1,ｼﾃｨﾗｲﾌ21　非常照明点検及び書類作成費,式　,1,15000,15000,
72270,2009/4/10,1,消防設備保守点検（総合点検）,　　,      ,         ,          ,
72270,2009/4/10,2,病院及び東寮,式　,1,180000,180000,
73257,2009/4/10,1,消防設備点検,式　,1,146660,146660,
72265,2009/4/8,1,地区音響ベル,個　,1,3700,3700,
72265,2009/4/8,2,取替工事費,式　,1,5000,5000,
72285,2009/4/8,1,消防設備保守点検,式　,1,15000,15000,
72285,2009/4/8,2,誘導灯中型電球,個　,1,2000,2000,
72285,2009/4/8,3,誘導灯小型電球,個　,1,1900,1900,
72285,2009/4/8,4,取替代,式　,1,3000,3000,
72231,2009/4/8,1,グリーンフル今中,　　,      ,         ,          ,
72231,2009/4/8,2,消火器　ABC4型,本　,1,3800,3800,
72231,2009/4/8,3,同上処分費,本　,1,600,600,
72229,2009/4/8,1,ディアス藤本,　　,      ,         ,          ,
72229,2009/4/8,2,けむり当番　SH28455,台　,8,3340,26720,
72230,2009/4/8,1,ディアス藤本Ⅱ,　　,      ,         ,          ,
72230,2009/4/8,2,けむり当番　SH28455,個　,8,3340,26720,
72261,2009/4/8,1,ディサービスつばき　消防設備点検,式　,1,50000,50000,
72312,2009/4/7,1,消防設備保守点検,　　,      ,         ,          ,
72312,2009/4/7,2,コメリ御坊店,式　,1,70000,70000,
72312,2009/4/7,3,コメリ吉備店,式　,1,60000,60000,
72225,2009/4/7,1,消火器　ABC型,本　,20,3800,76000,
72234,2009/4/7,1,妙寺保育園 工事,式　,1,10000,10000,
72223,2009/4/6,1,カーサグランデⅡ,　　,      ,         ,          ,
72223,2009/4/6,2,消火器　ABC4型,本　,1,3800,3800,
72223,2009/4/6,3,同上処分費,本　,1,600,600,
72228,2009/4/6,1,4月6日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ電球交換,　　,      ,         ,          ,
72228,2009/4/6,2,外部　ﾊﾛｹﾞﾝ電球　150W型,個　,1,1800,1800,
72228,2009/4/6,3,交換費,式　,1,1000,1000,
72283,2009/4/4,1,BG70221H　非常警報設備,台　,1,15480,15480,
72337,2009/4/4,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72337,2009/4/4,2,1K工場　2階事務所　弱電設備工事,式　,1,200000,200000,
72260,2009/4/4,1,三菱電機株式会社冷熱システム製作所,　　,      ,         ,          ,
72260,2009/4/4,2,3工場・5工場　ガス漏れ撤去工事,式　,1,55000,55000,
72213,2009/4/3,1,日章電機工事　様,　　,      ,         ,          ,
72213,2009/4/3,2,消火栓ホース　40A,本　,2,5900,11800,
72213,2009/4/3,3,消火器薬剤　3㎏,袋　,15,1000,15000,
72213,2009/4/3,4,消火器　ABC10型,本　,1,3200,3200,
72221,2009/4/3,1,アスカ　ケーブル吊り上げ,式　,1,10000,10000,
72277,2009/4/2,1,4月2日　MJSﾃｰﾄ駐車場　球替え,　　,      ,         ,          ,
72277,2009/4/2,2,ｱｲﾗﾝﾌﾟ90W,個　,1,1000,1000,
72277,2009/4/2,3,取替費,式　,1,2000,2000,
72215,2009/4/2,1,ねつ当番定温式　SH28155K,個　,1,2800,2800,
72332,2009/4/1,1,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ関戸感知器交換,式　,1,30000,30000,
72266,2009/4/1,1,和歌山大学　ケーブル接続工事,式　,1,50000,50000,
72220,2009/4/1,1,4月1日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ電球交換,　　,      ,         ,          ,
72220,2009/4/1,2,1階ﾎｰﾙ　ﾎﾞｰﾙ球,個　,1,240,240,
72220,2009/4/1,3,2階ﾎｰﾙ　ﾎﾞｰﾙ球,個　,1,240,240,
72220,2009/4/1,4,交換費,式　,1,2000,2000,
72222,2009/4/1,1,4月1日　ダイヤモンドプラザ電球交換,　　,      ,         ,          ,
72222,2009/4/1,2,廊下　ﾊﾛｹﾞﾝ電球,個　,2,1600,3200,
72222,2009/4/1,3,交換費,式　,1,2000,2000,
72253,2009/4/1,1,4月1日　パルビル　ﾌﾞﾚｰｶｰ交換,　　,      ,         ,          ,
72253,2009/4/1,2,1階テナント分,式　,1,15000,15000,
72214,2009/4/1,1,消防設備保守点検,式　,1,160000,160000,
72219,2009/4/1,1,蛍光灯交換,式　,1,25000,25000,
72226,2009/3/31,1,缶入ミルクビスケット,缶　,48,250,12000,
72226,2009/3/31,2,ｱﾙﾌｧ化米　五目ご飯,個　,50,340,17000,
72226,2009/3/31,3,ｱﾙﾌｧ化米　わかめご飯（5kg）,箱　,1,13200,13200,
72226,2009/3/31,4,ｱﾙﾌｧ化米　五目ご飯（5kg）,箱　,1,13600,13600,
72235,2009/3/31,1,紀和化学　パッケージ据付工事,式　,1,80000,80000,
72211,2009/3/31,1,ﾌﾟﾁﾛﾍﾞ書類作成及び消防届出費,式　,1,10000,10000,
72297,2009/3/30,1,断線修理,式　,1,10000,10000,
72210,2009/3/30,1,煙当番電池式・移報無・音声警報,　　,30,2500,75000,
72257,2009/3/30,1,片男波ビーチハウス　消防設備点検,式　,1,20000,20000,
72273,2009/3/28,1,回転灯,個　,1,11000,11000,
72273,2009/3/28,2,取替費,式　,1,5000,5000,
72282,2009/3/28,1,住金ステンレス　事務所2階,　　,      ,         ,          ,
72282,2009/3/28,2,感知器移設,式　,1,10000,10000,
72290,2009/3/28,1,神前マンション（大和ハウス）,　　,      ,         ,          ,
72290,2009/3/28,2,消防及び電気設備工事,式　,1,970000,970000,
72248,2009/3/28,1,警察官舎　エアコン取り外し,式　,1,5000,5000,
72336,2009/3/27,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72336,2009/3/27,2,1工場　三次元　弱電設備工事,式　,1,90000,90000,
72274,2009/3/27,1,障害福祉ｻｰﾋﾞｽ事業所工事（追加分含む）,式　,1,180000,180000,
72212,2009/3/27,1,シンフォニービル２階テナント分,式　,1,10000,10000,
72203,2009/3/26,1,点検シール,枚　,250,15,3750,
72258,2009/3/26,1,ソワサントゥヴァレ（下村様）,　　,      ,         ,          ,
72258,2009/3/26,2,消防設備工事,式　,1,600000,600000,
72185,2009/3/25,1,生江人権文化センター,　　,      ,         ,          ,
72185,2009/3/25,2,呼水槽警報改修工事,式　,1,149600,149600,
72186,2009/3/25,1,福島小学校区24施設消防設備修繕,式　,1,1500000,1500000,
72191,2009/3/25,1,アルザ1601号室　自動火災報知設備工事,式　,1,65000,65000,
72192,2009/3/25,1,八尾ファースト　誤報調査,式　,1,15000,15000,
72194,2009/3/25,1,新高小学校　自動火災報知設備改修工事,式　,1,1800000,1800000,
72198,2009/3/25,1,パチンコ1・2・3初島店　非常照明交換,式　,1,210000,210000,
72199,2009/3/25,1,パチンコ1・2・3有田店　非常照明交換,式　,1,580000,580000,
72184,2009/3/24,1,パチンコ1・2・3泉佐野店新築工事に伴う,　　,      ,         ,          ,
72184,2009/3/24,2,自動火災報知設備工事,式　,1,620000,620000,
72182,2009/3/24,1,消火器BOX　10型1本用（MC-1）,台　,1,3200,3200,
72207,2009/3/23,1,差動式ｽﾎﾟｯﾄ型熱感知器,個　,5,1750,8750,
72207,2009/3/23,2,光電式ｽﾎﾟｯﾄ型煙感知器,個　,1,9900,9900,
72296,2009/3/23,1,住金ステンレス工事費,式　,1,20000,20000,
72296,2009/3/23,2,差動式感知器,個　,1,1850,1850,
72252,2009/3/21,1,高石市市役所　消防設備点検,式　,1,380952,380952,
72318,2009/3/21,1,キング化学　3月21日応援,式　,1,22000,22000,
72335,2009/3/21,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72335,2009/3/21,2,6工場　1階事務所南応接室感知器増設工事,式　,1,18000,18000,
72193,2009/3/21,1,住金ステンレス,　　,      ,         ,          ,
72193,2009/3/21,2,差動式スポット,コ　,2,1850,3700,
72193,2009/3/21,3,工事費,式　,1,20000,20000,
72173,2009/3/20,1,パチンコ1・2・3塩屋店　消防設備点検,式　,1,150000,150000,
72177,2009/3/20,1,(有)丸副物産M.Fｼﾃｨｰﾋﾞﾙ,　　,      ,         ,          ,
72177,2009/3/20,2,消防設備点検,式　,1,50000,50000,
72179,2009/3/20,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72179,2009/3/20,2,ＭＩＮＤ　1階,　　,      ,         ,          ,
72179,2009/3/20,3,弱電設備工事（自火報含む）,式　,1,104000,104000,
72180,2009/3/20,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72180,2009/3/20,2,ＭＩＮＤ　２階,　　,      ,         ,          ,
72180,2009/3/20,3,弱電設備工事（自火報含む）,式　,1,380000,380000,
72181,2009/3/20,1,三菱電機株式会社冷熱ｼｽﾃﾑ製作所,　　,      ,         ,          ,
72181,2009/3/20,2,２Ａ工場　和菱事務所,　　,      ,         ,          ,
72181,2009/3/20,3,弱電設備工事（自火報含む）,式　,1,533000,533000,
72197,2009/3/20,1,コスモ応援分,　　,      ,         ,          ,
