"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
82142,219,シャーメゾンｂｒｉｌｌｉａｎｔ          ,式　,1,756,756,                    ,2016/8/20,
82142,220,べレオ新通                              ,式　,1,2030,2030,                    ,2016/8/20,
82142,221,べレオ堀止西                            ,式　,1,2030,2030,                    ,2016/8/20,
82142,222,ベレオ西浜ハーモニーガーデン            ,式　,1,3046,3046,                    ,2016/8/20,
82142,223,ヴィレッジ三年坂                        ,式　,1,4061,4061,                    ,2016/8/20,
82142,224,ベレオ園部                              ,式　,1,3046,3046,                    ,2016/8/20,
82142,225,ガーデンハイツⅡ                        ,式　,1,756,756,                    ,2016/8/20,
82127,1,浴槽タイル修繕                          ,　　,      ,         ,          ,                    ,2016/8/20,
82127,2,浴槽内破損タイル張替え（15枚程度）      ,式　,1,25000,25000,                    ,2016/8/20,
82127,3,浴槽底部欠損修繕                        ,式　,1,30000,30000,                    ,2016/8/20,
82127,4,白化除去                                ,式　,1,35000,35000,                    ,2016/8/20,
82127,5,入隅部斜面付（コーナー部）              ,式　,1,25000,25000,                    ,2016/8/20,
82127,6,細部目地入れ                            ,式　,1,25000,25000,                    ,2016/8/20,
82127,7,処分費                                  ,式　,1,7500,7500,                    ,2016/8/20,
82127,8,諸経費                                  ,式　,1,14500,14500,                    ,2016/8/20,
82137,1,洗面所水栓入替工事                      ,式　,1,30000,30000,                    ,2016/8/20,
82129,1,日高高等学校柔剣道場天井等改修工事      ,　　,      ,         ,          ,                    ,2016/8/19,
82129,2,自動火災報知設備工事                    ,式　,1,220000,220000,7/22～8/19          ,2016/8/19,
82167,1,ヒダカヤ海南店                          ,　　,      ,         ,          ,                    ,2016/8/19,
82167,2,スピーカーつなぎ込み                    ,式　,1,5000,5000,8月19日,2016/8/19,
82173,1,福島宮脇ビル7階                         ,　　,      ,         ,          ,                    ,2016/8/19,
82173,2,感知器増設工事（届出作成含む）          ,式　,1,100000,100000,8/19～30            ,2016/8/19,
82199,1,りんくうプレミアムアウトレット          ,　　,      ,         ,          ,                    ,2016/8/18,
82199,2,1230区　非常照明・誘導灯工事            ,式　,1,219000,219000,8/5・18             ,2016/8/18,
82134,1,消防設備保守点検（総合点検）            ,式　,1,150000,150000,8月18日,2016/8/18,
82182,1,・グループホームサニーヴィラ            ,　　,      ,         ,          ,                    ,2016/8/18,
82182,2,・社会福祉法人清水会サニーヴィラ        ,　　,      ,         ,          ,                    ,2016/8/18,
82182,3,・サニーヴィラしらゆり                  ,　　,      ,         ,          ,                    ,2016/8/18,
82182,4,上記3件　建築設備定期検査               ,式　,1,150000,150000,8月18日,2016/8/18,
82089,1,NKS-2　加煙試験器（本体）               ,台　,1,17250,17250,                    ,2016/8/17,
82089,2,NKT-2　標準補助棒                       ,本　,1,15000,15000,                    ,2016/8/17,
82089,3,NKG-2　ガススプレー                     ,本　,1,1250,1250,                    ,2016/8/17,
82180,1,123堺インター店                         ,　　,      ,         ,          ,                    ,2016/8/17,
82180,2,誘導灯及び信号線修理工事                ,式　,1,124000,124000,7/15・8/17          ,2016/8/17,
82115,1,ぶっとく幼稚園様                        ,　　,      ,         ,          ,                    ,2016/8/17,
82115,2,消防設備保守点検に伴う改修工事          ,式　,1,40000,40000,8月17日,2016/8/17,
82169,1,枚方弘済病院                            ,　　,      ,         ,          ,                    ,2016/8/16,
82169,2,アンギオ室2の感知器撤去及び復旧費       ,式　,1,40000,40000,8月16日,2016/8/16,
82091,1,NKS-2　加煙試験器（本体）               ,台　,1,17250,17250,                    ,2016/8/16,
82091,2,NKT-2　標準補助棒                       ,本　,1,15000,15000,                    ,2016/8/16,
82091,3,NKG-2　ガススプレー                     ,本　,1,1250,1250,                    ,2016/8/16,
82281,1,123初島店　２階寮更衣室                 ,　　,      ,         ,          ,                    ,2016/8/12,
82281,2,給水フレキ管取替工事                    ,式　,1,10000,10000,8月12日,2016/8/12,
82101,1,音響ベル6型　BD-6-24-11D                ,個　,1,1620,1620,8月10日,2016/8/10,
82101,2,光電式ｽﾎﾟｯﾄ型感知器2種(ﾍﾞｰｽ共)2KH3      ,個　,1,9940,9940,〃                  ,2016/8/10,
82103,1,マリンハイツＡ・Ｂ棟　Ａ棟102号室       ,　　,      ,         ,          ,8月10日,2016/8/10,
82103,2,住警器(取付費込)                        ,台　,2,3700,7400,8月10日,2016/8/10,
82104,1,第2松穂ビル　Ａ                         ,　　,      ,         ,          ,8月10日,2016/8/10,
82104,2,住警器(取付費込)                        ,台　,1,3700,3700,                    ,2016/8/10,
82157,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2016/8/10,
82157,2,リアン太田(機器点検)                    ,式　,1,5750,5750,8月10日,2016/8/10,
82157,3,フィオーレ野崎Ⅱ(機器点検)              ,式　,1,5750,5750,〃                  ,2016/8/10,
82162,1,よってって吉備店                        ,　　,      ,         ,          ,                    ,2016/8/10,
82162,2,消火器取替費                            ,式　,1,27000,27000,8月10日,2016/8/10,
82095,1,消防設備保守点検（総合点検）            ,式　,1,40000,40000,8月10日,2016/8/10,
82094,1,消防設備保守点検（総合点検）            ,式　,1,25000,25000,8月10日,2016/8/10,
82118,1,消防設備保守点検（機器点検）            ,式　,1,40000,40000,8月10日,2016/8/10,
82109,1,消防設備保守点検に伴う改修              ,式　,1,5500,5500,8月10日,2016/8/10,
82161,1,よってって御坊店                        ,　　,      ,         ,          ,                    ,2016/8/9,
82161,2,消火器取替                              ,式　,1,22500,22500,8月9日,2016/8/9,
82179,1,123田辺店                               ,　　,      ,         ,          ,                    ,2016/8/9,
82179,2,消火器取替                              ,式　,1,1000,1000,8月9日,2016/8/9,
82126,1,木下マンション                          ,　　,      ,         ,          ,8/2～8              ,2016/8/8,
82126,2,205・304号室感知器取替工事              ,式　,1,71000,71000,                    ,2016/8/8,
82126,3,漏水対応電気設備点検修繕工事            ,式　,1,42000,42000,                    ,2016/8/8,
82087,1,溝端紙工印刷㈱工場倉庫新築工事          ,　　,      ,         ,          ,                    ,2016/8/8,
82087,2,消防設備工事                            ,式　,1,2600000,2600000,3/29～8/8           ,2016/8/8,
82185,1,123阪南店                               ,　　,      ,         ,          ,                    ,2016/8/8,
82185,2,受水槽取替及び仮設工事                  ,式　,1,1608000,1608000,                    ,2016/8/8,
82146,1,見積番号：162                           ,　　,      ,         ,          ,                    ,2016/8/6,
82146,2,三菱電機㈱冷熱システム製作所            ,　　,      ,         ,          ,                    ,2016/8/6,
82146,3,消火器取替                              ,式　,1,90000,90000,8月6日,2016/8/6,
82123,1,住金　照明取付工事                      ,式　,1,10000,10000,8月5日,2016/8/5,
82124,1,居宅　アンテナ取付                      ,式　,1,10000,10000,8月5日,2016/8/5,
82138,1,粉末ABC消火器10型                       ,本　,2,3500,7000,8月5日,2016/8/5,
82136,1,粉末ABC消火器10型                       ,本　,5,3800,19000,                    ,2016/8/5,
82136,2,消火器設置台                            ,台　,5,1000,5000,                    ,2016/8/5,
82183,1,123塩屋店                               ,　　,      ,         ,          ,                    ,2016/8/5,
82183,2,受信機用ロール紙取替及び納品            ,式　,1,10000,10000,8月5日,2016/8/5,
82085,1,国道480号沿地域振興交流施設             ,　　,      ,         ,          ,                    ,2016/8/5,
82085,2,消防設備工事                            ,式　,1,600000,600000,8/5消防検査         ,2016/8/5,
82164,1,(仮称)岩田町1丁目共同住宅新築工事       ,　　,      ,         ,          ,                    ,2016/8/4,
82164,2,書類作成及び立会試験費                  ,式　,1,50000,50000,                    ,2016/8/4,
82164,3,粉末ABC消火器10型                       ,本　,4,4500,18000,                    ,2016/8/4,
82164,4,消火器設置台                            ,台　,4,1000,4000,                    ,2016/8/4,
82160,1,県営住宅　雄湊団地                      ,　　,      ,         ,          ,                    ,2016/8/4,
82160,2,パッケージ型エアコン新設工事            ,式　,1,289000,289000,8月4日,2016/8/4,
82088,1,和歌山県立医科大学付属病院形成外科外来  ,　　,      ,         ,          ,                    ,2016/8/3,
82088,2,自動火災報知設備工事                    ,式　,1,380000,380000,5/19～8/3           ,2016/8/3,
82105,1,第2松穂ビル　Ｄ                         ,　　,      ,         ,          ,8月2日,2016/8/2,
82105,2,住警器(取付費込)                        ,台　,1,3700,3700,                    ,2016/8/2,
82117,1,メルセデス・ベンツ泉佐野                ,　　,      ,         ,          ,                    ,2016/8/2,
82117,2,消防設備保守点検（総合点検）            ,式　,1,27000,27000,8月2日,2016/8/2,
82163,1,粉末ＡＢＣ消火器１０型                  ,本　,20,2900,58000,8月2日,2016/8/2,
82186,1,イオンモールりんくう泉南                ,　　,      ,         ,          ,                    ,2016/8/1,
82186,2,パッケージ型消火設備用ＢＯＸ取替工事    ,式　,1,130500,130500,8月1日,2016/8/1,
82158,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2016/8/1,
82158,2,和歌山日産自動車㈱（総合点検）          ,式　,1,110000,110000,8月1日,2016/8/1,
82059,1,新宿　小川ビル　換金所                  ,　　,      ,         ,          ,                    ,2016/7/31,
82059,2,光電式スポット型感知器2種               ,個　,2,11000,22000,                    ,2016/7/31,
82059,3,配線AE0.9X4C                            ,ｍ　,10,35,350,                    ,2016/7/31,
82059,4,工事費                                  ,式　,1,60000,60000,                    ,2016/7/31,
82059,5,消防手続き立会試験費                    ,式　,1,50000,50000,                    ,2016/7/31,
82059,6,消耗品雑材費                            ,式　,1,9000,9000,                    ,2016/7/31,
82059,7,交通費                                  ,式　,1,42000,42000,                    ,2016/7/31,
82059,8,諸経費                                  ,式　,1,16650,16650,                    ,2016/7/31,
82029,1,日鉄住金ｽﾗｸﾞ製品㈱火災受信等取替工事    ,式　,1,570000,570000,                    ,2016/7/31,
82029,2,各配水池　消防設備保守点検              ,式　,1,55000,55000,                    ,2016/7/31,
82029,3,且来八幡神社　消防設備保守点検          ,式　,1,15000,15000,                    ,2016/7/31,
82054,1,MJビル5階「ﾗﾊﾟﾝ」ｴｱｺﾝ取替工事           ,式　,1,149000,149000,7/13～22            ,2016/7/31,
82054,2,ﾊﾟﾙﾋﾞﾙ「かおり」ｴｱｺﾝ取替工事            ,式　,1,174000,174000,7月6日,2016/7/31,
82054,3,城本様邸TVｱﾝﾃﾅ移設・復旧工事            ,式　,1,30000,30000,7/16～27            ,2016/7/31,
82114,1,アーバンハウスＢ棟                      ,　　,      ,         ,          ,                    ,2016/7/30,
82114,2,受信機移設工事                          ,式　,1,105000,105000,7月30日,2016/7/30,
82110,1,和歌山リコー                            ,　　,      ,         ,          ,                    ,2016/7/30,
82110,2,コピー機コンセント工事                  ,式　,1,15000,15000,7月30日,2016/7/30,
82116,1,薗部アパート　消防設備保守点検          ,式　,1,18000,18000,7月30日,2016/7/30,
82032,1,御社工場　消防設備保守点検に伴う改修    ,式　,1,5500,5500,7月29日,2016/7/29,
82032,2,御社ビル　消防設備保守点検に伴う改修    ,式　,1,65000,65000,7月29日,2016/7/29,
82097,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2016/7/29,
82097,2,スーパーネゴロ（総合点検）              ,式　,1,20000,20000,7月29日,2016/7/29,
82097,3,　　〃　　テナント（総合点検）          ,式　,1,15000,15000,〃                  ,2016/7/29,
82156,1,協和(海南現場)　応援+高車               ,人工,1,35000,35000,7月29日,2016/7/29,
82135,1,807号室　避難器具取替工事               ,式　,1,160000,160000,7月28日,2016/7/28,
82106,1,コーポ紀三井寺　２－Ｄ                  ,　　,      ,         ,          ,7月28日,2016/7/28,
82106,2,住警器(取付費込)                        ,台　,2,3700,7400,                    ,2016/7/28,
82122,1,7/28　某現場　応援                      ,人工,1,10000,10000,                    ,2016/7/28,
82036,1,エアコン取替工事                        ,式　,1,60000,60000,7月28日,2016/7/28,
82037,1,エアコン取付工事                        ,式　,1,160000,160000,7月28日,2016/7/28,
82395,1,ウェアハウス東雲ビル                    ,　　,      ,         ,          ,                    ,2016/7/28,
82395,2,消防設備保守点検に伴う改修工事          ,式　,1,275000,275000,7/28～9/14          ,2016/7/28,
82038,1,エアコン取替工事                        ,式　,1,60000,60000,7月28日,2016/7/28,
82038,2,エアコン取付工事                        ,式　,1,70000,70000,〃                  ,2016/7/28,
82125,1,小松屋化学                              ,　　,      ,         ,          ,7/27～8/10          ,2016/7/27,
82125,2,Ｐ型1級受信機10回線（既設品）           ,個　,1,         ,          ,                    ,2016/7/27,
82125,3,電線　HP0.9x10Pr                        ,ｍ　,200,252,50400,                    ,2016/7/27,
82125,4,工事費                                  ,式　,1,100000,100000,                    ,2016/7/27,
82125,5,手続き立会試験費                        ,式　,1,50000,50000,                    ,2016/7/27,
82125,6,試験調整費                              ,式　,1,30000,30000,                    ,2016/7/27,
82125,7,消耗品雑材費                            ,式　,1,5000,5000,                    ,2016/7/27,
82125,8,交通費                                  ,式　,1,10000,10000,                    ,2016/7/27,
82125,9,諸経費                                  ,式　,1,12600,12600,                    ,2016/7/27,
82055,1,浅井様邸エアコン撤去・移設工事          ,式　,1,15000,15000,7月27日,2016/7/27,
82071,1,123鶴橋店                               ,　　,      ,         ,          ,                    ,2016/7/27,
82071,2,消防設備保守点検後改修工事              ,式　,1,95000,95000,7月27日,2016/7/27,
82072,1,大庫洋紙                                ,　　,      ,         ,          ,                    ,2016/7/27,
82072,2,消防設備保守点検後改修工事(誘導灯取替)  ,式　,1,30000,30000,7月27日,2016/7/27,
82073,1,鶴橋寮　非常電源電解液補充              ,式　,1,1000,1000,7月27日,2016/7/27,
82155,1,三菱電機6工場602試験室前ビニールハウス  ,　　,      ,         ,          ,                    ,2016/7/26,
82155,2,差動式感知器撤去及び取付                ,式　,1,10000,10000,7/15・26            ,2016/7/26,
82128,1,ビジネスホテル圭                        ,　　,      ,         ,          ,                    ,2016/7/26,
82128,2,定温式感知器防水1台取替                 ,式　,1,5000,5000,7月26日,2016/7/26,
82075,1,輝きケアサポート                        ,　　,      ,         ,          ,6/2～7/26           ,2016/7/26,
82075,2,スプリンクラー工事                      ,式　,1,1200000,1200000,                    ,2016/7/26,
82075,3,自動火災報知設備工事                    ,式　,1,500000,500000,                    ,2016/7/26,
82075,4,火災通報装置工事                        ,式　,1,180000,180000,                    ,2016/7/26,
82075,5,避難器具・消火器                        ,式　,1,120000,120000,                    ,2016/7/26,
82075,6,誘導灯申請検査費                        ,式　,1,30000,30000,                    ,2016/7/26,
82130,1,大洋化学様分                            ,　　,      ,         ,          ,                    ,2016/7/25,
82130,2,パッケージ消火設備　SBW802              ,台　,2,150000,300000,                    ,2016/7/25,
82130,3,電源箱　0.45Ah                          ,台　,1,29600,29600,                    ,2016/7/25,
82093,1,プリシェール湯浅                        ,　　,      ,         ,          ,                    ,2016/7/25,
82093,2,消防設備保守点検（総合点検）            ,式　,1,30000,30000,7月25日,2016/7/25,
82145,1,見積番号：154                           ,　　,      ,         ,          ,                    ,2016/7/24,
82145,2,三菱電機㈱冷熱システム製作所            ,　　,      ,         ,          ,                    ,2016/7/24,
82145,3,所内各所　消防設備保守点検後改修工事    ,式　,1,650000,650000,7/21・24            ,2016/7/24,
82039,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2016/7/23,
82039,2,ライオンズマンション和歌山紀伊(総合)    ,式　,1,96000,96000,7月23日,2016/7/23,
82039,3,ライオンズマンション和歌山関戸(総合)    ,式　,1,82800,82800,7月18日,2016/7/23,
82096,1,木下建設マンション                      ,　　,      ,         ,          ,                    ,2016/7/23,
82096,2,消防設備保守点検（総合点検）            ,式　,1,40000,40000,7月23日,2016/7/23,
82107,1,中川星明一戸建                          ,　　,      ,         ,          ,7月23日,2016/7/23,
82107,2,住警器(取付費込)                        ,台　,1,3700,3700,                    ,2016/7/23,
82046,1,介護老人保健施設ローズ                  ,　　,      ,         ,          ,                    ,2016/7/22,
82046,2,　消防設備保守点検（総合点検）          ,式　,1,60000,60000,7月22日,2016/7/22,
82046,3,リハビリ棟                              ,　　,      ,         ,          ,                    ,2016/7/22,
82046,4,　消防設備保守点検（総合点検）          ,式　,1,20000,20000,〃                  ,2016/7/22,
82068,1,123和歌山インター店                     ,　　,      ,         ,          ,                    ,2016/7/22,
82068,2,差動式スポット型感知器取替工事          ,式　,1,20000,20000,7月22日,2016/7/22,
82121,1,老人保健施設プラトン                    ,　　,      ,         ,          ,                    ,2016/7/21,
82121,2,消防設備保守点検に伴う修理              ,式　,1,946400,946400,7/20・21            ,2016/7/21,
82147,1,見積番号：156                           ,　　,      ,         ,          ,                    ,2016/7/21,
82147,2,三菱電機健康保険組合                    ,　　,      ,         ,          ,                    ,2016/7/21,
82147,3,体育館　消防設備保守点検後改修工事      ,式　,1,40000,40000,7月21日,2016/7/21,
82148,1,見積番号：155                           ,　　,      ,         ,          ,                    ,2016/7/21,
82148,2,三菱電機健康保険組合                    ,　　,      ,         ,          ,                    ,2016/7/21,
82148,3,くろしお倶楽部消防設備保守点検後改修工事,式　,1,35000,35000,7月21日,2016/7/21,
82100,1,三和製作所様                            ,　　,      ,         ,          ,                    ,2016/7/21,
82100,2,消防設備保守点検（総合点検）            ,式　,1,20000,20000,7月21日,2016/7/21,
82070,1,スロットスタジオ松原店                  ,　　,      ,         ,          ,                    ,2016/7/21,
82070,2,消火器ＢＯＸ取替                        ,式　,1,23000,23000,7月21日,2016/7/21,
82006,1,シティーハイツ東方　303号室             ,　　,      ,         ,          ,7月20日,2016/7/20,
82006,2,住警器(取付費込)                        ,台　,1,3700,3700,                    ,2016/7/20,
82007,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2016/7/20,
82007,2,四番丁ハイム（総合点検）                ,式　,1,23960,23960,3月24日,2016/7/20,
82007,3,サンルーカス（総合点検）                ,式　,1,43460,43460,3月20日,2016/7/20,
82007,4,グリーンマンションⅠ・Ⅱ（総合点検）    ,式　,1,25400,25400,3月24日,2016/7/20,
82007,5,アヴニール（総合点検）                  ,式　,1,30800,30800,4月3日,2016/7/20,
82007,6,イル・ニード（総合点検）                ,式　,1,33600,33600,4月2日,2016/7/20,
82056,1,大阪市平野区平野本町1丁目共同住宅       ,　　,      ,         ,          ,7/20検査            ,2016/7/20,
82056,2,粉末ABC消火器10型                       ,本　,3,4500,13500,                    ,2016/7/20,
82056,3,書類作成及び立会試験費                  ,式　,1,50000,50000,                    ,2016/7/20,
82023,1,消防設備保守点検                        ,　　,      ,         ,          ,                    ,2016/7/20,
82023,2,シャーメゾンオーキッド                  ,式　,1,756,756,                    ,2016/7/20,
82023,3,メゾンクレール                          ,式　,1,486,486,                    ,2016/7/20,
82023,4,フォーレスロ―カット                    ,式　,1,1296,1296,                    ,2016/7/20,
82023,5,シャーメゾン府中                        ,式　,1,486,486,                    ,2016/7/20,
82023,6,ヴィオス神前                            ,式　,1,486,486,                    ,2016/7/20,
82023,7,ヴィオトープ                            ,式　,1,756,756,                    ,2016/7/20,
82023,8,ジュリアード松江                        ,式　,1,756,756,                    ,2016/7/20,
82023,9,シャーメゾンうの                        ,式　,1,486,486,                    ,2016/7/20,
82023,10,シャーメゾン広川                        ,式　,1,486,486,                    ,2016/7/20,
82023,11,メゾン・ルテシィアⅡ                    ,式　,1,486,486,                    ,2016/7/20,
82023,12,シャーメゾン岩出                        ,式　,1,691,691,                    ,2016/7/20,
82023,13,シャーメゾン黒江                        ,式　,1,486,486,                    ,2016/7/20,
82023,14,シャーメゾン野田                        ,式　,1,724,724,                    ,2016/7/20,
82023,15,フロントパディーⅡ                      ,式　,1,724,724,                    ,2016/7/20,
82023,16,キャラ21                                ,式　,1,810,810,                    ,2016/7/20,
82023,17,シャーメゾン名高                        ,式　,1,2030,2030,                    ,2016/7/20,
82023,18,シャーメゾン尾崎                        ,式　,1,1458,1458,                    ,2016/7/20,
82023,19,シャーメゾン有田                        ,式　,1,810,810,                    ,2016/7/20,
82023,20,シャーメゾン中島                        ,式　,1,756,756,                    ,2016/7/20,
82023,21,グリーンルーフ                          ,式　,1,648,648,                    ,2016/7/20,
82023,22,グリーンルーフ                          ,式　,1,648,648,                    ,2016/7/20,
82023,23,タウニィ寿里                            ,式　,1,1296,1296,                    ,2016/7/20,
82023,24,フォーブル木ノ本                        ,式　,1,1145,1145,                    ,2016/7/20,
82023,25,ラベニュー城山                          ,式　,1,756,756,                    ,2016/7/20,
82023,26,フレグランス吹上                        ,式　,1,486,486,                    ,2016/7/20,
82023,27,メゾン南方                              ,式　,1,1026,1026,                    ,2016/7/20,
82023,28,ラベニュー岩橋                          ,式　,1,1145,1145,                    ,2016/7/20,
82023,29,タウニー山村                            ,式　,1,756,756,                    ,2016/7/20,
82023,30,ラベニュー谷口                          ,式　,1,1296,1296,                    ,2016/7/20,
82023,31,タウニィ酒井                            ,式　,1,680,680,                    ,2016/7/20,
82023,32,フレグランス畑屋敷                      ,式　,1,486,486,                    ,2016/7/20,
82023,33,フォーブル苗代                          ,式　,1,680,680,                    ,2016/7/20,
82023,34,フォーブル若葉                          ,式　,1,756,756,                    ,2016/7/20,
82023,35,フォーブル松見                          ,式　,1,1296,1296,                    ,2016/7/20,
82023,36,ラベニューコスモ                        ,式　,1,756,756,                    ,2016/7/20,
82023,37,タウニィ紀ノ川                          ,式　,1,680,680,                    ,2016/7/20,
82023,38,タウニィ料理松                          ,式　,1,1102,1102,                    ,2016/7/20,
82023,39,アメニティ太田                          ,式　,1,756,756,                    ,2016/7/20,
82023,40,タウニィ清水                            ,式　,1,756,756,                    ,2016/7/20,
82023,41,タウニィ浜代                            ,式　,1,950,950,                    ,2016/7/20,
82023,42,タウニィ浜代2                           ,式　,1,680,680,                    ,2016/7/20,
82023,43,フォーブルさち                          ,式　,1,1372,1372,                    ,2016/7/20,
82023,44,タウニィ美園                            ,式　,1,680,680,                    ,2016/7/20,
82023,45,フレグランス松江                        ,式　,1,486,486,                    ,2016/7/20,
82023,46,セキワガーデンハウス春日                ,式　,1,950,950,                    ,2016/7/20,
82023,47,ラベニュー根来                          ,式　,1,680,680,                    ,2016/7/20,
82023,48,シローズフレグランス                    ,式　,1,756,756,                    ,2016/7/20,
82023,49,ドミールクルス                          ,式　,1,1296,1296,                    ,2016/7/20,
82023,50,グリーンビレッジ21                      ,式　,1,2106,2106,                    ,2016/7/20,
82023,51,サニーハイツひまわり                    ,式　,1,1296,1296,                    ,2016/7/20,
82023,52,パールハイツ有田                        ,式　,1,950,950,                    ,2016/7/20,
82023,53,フレグランス小林                        ,式　,1,486,486,                    ,2016/7/20,
82023,54,フレグランス延時                        ,式　,1,486,486,                    ,2016/7/20,
82023,55,フレグランス畑毛                        ,式　,1,1296,1296,                    ,2016/7/20,
82023,56,フレグランス藤井                        ,式　,1,756,756,                    ,2016/7/20,
82023,57,フレグランス山崎                        ,式　,1,1145,1145,                    ,2016/7/20,
82023,58,フレグランス森澤                        ,式　,1,1296,1296,                    ,2016/7/20,
82023,59,フレグランス中松江                      ,式　,1,680,680,                    ,2016/7/20,
82023,60,ガーデンハイツ箕島                      ,式　,1,680,680,                    ,2016/7/20,
82023,61,アドザックス吉田                        ,式　,1,486,486,                    ,2016/7/20,
82023,62,石津ハイツ                              ,式　,1,1026,1026,                    ,2016/7/20,
82023,63,フォーブル石野                          ,式　,1,756,756,                    ,2016/7/20,
82023,64,フレグランス翠                          ,式　,1,2311,2311,                    ,2016/7/20,
82023,65,アドザックス吉田Ｂ棟                    ,式　,1,486,486,                    ,2016/7/20,
82023,66,マリポーサ前田                          ,式　,1,486,486,                    ,2016/7/20,
82023,67,フレグランス巴                          ,式　,1,1458,1458,                    ,2016/7/20,
82023,68,フレグランス堀止                        ,式　,1,486,486,                    ,2016/7/20,
82023,69,フレグランス六十谷                      ,式　,1,756,756,                    ,2016/7/20,
82023,70,フレグランス木ノ本                      ,式　,1,486,486,                    ,2016/7/20,
82023,71,フレグランス今吉                        ,式　,1,1145,1145,                    ,2016/7/20,
82023,72,フレグランス矢野                        ,式　,1,1026,1026,                    ,2016/7/20,
82023,73,フレグランス平田                        ,式　,1,486,486,                    ,2016/7/20,
82023,74,フレグランス築港                        ,式　,1,486,486,                    ,2016/7/20,
82023,75,フレグランス松ヶ丘                      ,式　,1,486,486,                    ,2016/7/20,
82023,76,フレグランス秋桜                        ,式　,1,486,486,                    ,2016/7/20,
82023,77,フレグランス船所                        ,式　,1,1145,1145,                    ,2016/7/20,
82023,78,フレグランス雑賀                        ,式　,1,950,950,                    ,2016/7/20,
82023,79,フレグランスロゼ                        ,式　,1,2095,2095,                    ,2016/7/20,
82023,80,グラン・ファーム                        ,式　,1,1145,1145,                    ,2016/7/20,
82023,81,フレグランス栄                          ,式　,1,1026,1026,                    ,2016/7/20,
82023,82,City　Kinomoto                          ,式　,1,950,950,                    ,2016/7/20,
82023,83,フレグランスせせらぎ                    ,式　,1,486,486,                    ,2016/7/20,
82023,84,フレグランスＡＫＩＨＯ                  ,式　,1,950,950,                    ,2016/7/20,
82023,85,フレグランスさつき                      ,式　,1,756,756,                    ,2016/7/20,
82023,86,ガーデンハイツ小二里                    ,式　,1,1296,1296,                    ,2016/7/20,
82023,87,フレグランス桜が丘                      ,式　,1,486,486,                    ,2016/7/20,
82023,88,ガーデンハイツ小二里2                   ,式　,1,486,486,                    ,2016/7/20,
82023,89,ディアスワーブラー                      ,式　,1,756,756,                    ,2016/7/20,
82023,90,フレグランス藤井Ⅱ                      ,式　,1,680,680,                    ,2016/7/20,
82023,91,フレグランスフクイ                      ,式　,1,950,950,                    ,2016/7/20,
82023,92,ディアス栄谷                            ,式　,1,486,486,                    ,2016/7/20,
82023,93,フレグランス船所Ⅱ                      ,式　,1,1296,1296,                    ,2016/7/20,
82023,94,ディアスかもと                          ,式　,1,950,950,                    ,2016/7/20,
82023,95,ベルメゾン                              ,式　,1,1296,1296,                    ,2016/7/20,
82023,96,フレグランス竹中                        ,式　,1,486,486,                    ,2016/7/20,
82023,97,ディアス妙寺                            ,式　,1,680,680,                    ,2016/7/20,
82023,98,ディアス松ヶ丘                          ,式　,1,486,486,                    ,2016/7/20,
82023,99,ディアス北村                            ,式　,1,1102,1102,                    ,2016/7/20,
82023,100,ディアスミレット                        ,式　,1,1296,1296,                    ,2016/7/20,
82023,101,ディアスＭ                              ,式　,1,1922,1922,                    ,2016/7/20,
82023,102,フォーブル松南                          ,式　,1,486,486,                    ,2016/7/20,
82023,103,ウエストヒルズ                          ,式　,1,1296,1296,                    ,2016/7/20,
82023,104,フレグランス布施屋                      ,式　,1,756,756,                    ,2016/7/20,
82023,105,ディアス小雑賀                          ,式　,1,832,832,                    ,2016/7/20,
82023,106,ラ・サルデーヌ                          ,式　,1,3175,3175,                    ,2016/7/20,
82023,107,ディアス黒江                            ,式　,1,1296,1296,                    ,2016/7/20,
82023,108,ディアス藤本                            ,式　,1,486,486,                    ,2016/7/20,
82023,109,ディアス藤本Ⅱ                          ,式　,1,486,486,                    ,2016/7/20,
82023,110,ディアスウチタ                          ,式　,1,486,486,                    ,2016/7/20,
82023,111,フレグランスうの                        ,式　,1,1291,1291,                    ,2016/7/20,
82023,112,マイルドディアスきし                    ,式　,1,756,756,                    ,2016/7/20,
82023,113,フレグランスⅠ                          ,式　,1,756,756,                    ,2016/7/20,
82023,114,ディアス寿里                            ,式　,1,1372,1372,                    ,2016/7/20,
82023,115,フレグランス宮原                        ,式　,1,950,950,                    ,2016/7/20,
82023,116,ディアスミニ                            ,式　,1,486,486,                    ,2016/7/20,
82023,117,ディアス一本松                          ,式　,1,2333,2333,                    ,2016/7/20,
82023,118,ディアス名高                            ,式　,1,486,486,                    ,2016/7/20,
82023,119,ディアス城山                            ,式　,1,756,756,                    ,2016/7/20,
82023,120,フレグランス池尻                        ,式　,1,486,486,                    ,2016/7/20,
82023,121,フレグランス大宮                        ,式　,1,680,680,                    ,2016/7/20,
82023,122,楠見中ディアス                          ,式　,1,950,950,                    ,2016/7/20,
